y,U.mag,U_0,U_1,U_2
0.0236134,3.99221,3.98439,-0.249731,9.8214e-21
0.0243276,3.99524,3.9869,-0.258049,-1.12977e-22
0.0250617,3.99834,3.98943,-0.266627,9.41563e-21
0.0258163,4.0015,3.992,-0.27547,-9.19928e-21
0.0265918,4.00475,3.99462,-0.284587,-1.04e-22
0.0273889,4.00809,3.99729,-0.293986,1.00225e-22
0.0282081,4.01155,4.00003,-0.303675,-9.04865e-21
0.0290499,4.01512,4.00284,-0.313662,1.7668e-20
0.029915,4.01882,4.00573,-0.323956,8.94708e-21
0.0308038,4.02268,4.00873,-0.334565,-1.74031e-20
0.0317171,4.02669,4.01183,-0.345498,8.4238e-21
0.0326554,4.03089,4.01506,-0.356764,1.71957e-20
0.0336193,4.03528,4.01842,-0.368373,-1.67958e-20
0.0346095,4.03988,4.02193,-0.380333,-3.3538e-20
0.0356266,4.04472,4.0256,-0.392655,1.64604e-20
0.0366713,4.04981,4.02946,-0.405347,2.66001e-22
0.0377441,4.05517,4.03351,-0.41842,-1.65904e-20
0.0388458,4.06083,4.03778,-0.431883,4.13244e-23
0.0399771,4.0668,4.04228,-0.445748,-3.22374e-20
0.0411386,4.07312,4.04704,-0.460023,1.58828e-20
0.042331,4.0798,4.05207,-0.474721,1.60925e-20
0.043555,4.08689,4.05741,-0.48985,-9.60783e-23
0.0448114,4.0944,4.06306,-0.505422,1.57165e-20
0.0461008,4.10236,4.06906,-0.521448,-1.56082e-20
0.0474241,4.11081,4.07544,-0.537938,-8.12476e-23
0.0487818,4.11979,4.08222,-0.554904,-1.53091e-20
0.0501748,4.12931,4.08943,-0.572357,-1.39752e-22
0.0516037,4.13944,4.0971,-0.590308,1.54443e-20
0.0530694,4.15019,4.10527,-0.608767,1.51934e-20
0.0545726,4.16162,4.11397,-0.627747,5.24715e-23
0.056114,4.17377,4.12324,-0.647258,1.49296e-20
0.0576944,4.18667,4.13311,-0.667313,-1.48522e-20
0.0593145,4.20038,4.14362,-0.687921,-6.02803e-20
0.0609752,4.21494,4.15482,-0.709094,2.9932e-20
0.0626771,4.2304,4.16675,-0.730844,-2.9802e-20
0.064421,4.24682,4.17946,-0.753181,-3.00237e-20
0.0662077,4.26425,4.19298,-0.776116,5.96771e-20
0.0680379,4.28274,4.20738,-0.79966,5.95882e-20
0.0699124,4.30236,4.2227,-0.823824,-2.96632e-20
0.0718318,4.32315,4.23899,-0.848617,-2.97198e-20
0.073797,4.34519,4.25632,-0.87405,5.9322e-20
0.0758087,4.36853,4.27473,-0.900133,1.07683e-23
0.0778675,4.39324,4.2943,-0.926874,6.97495e-23
0.0799742,4.41939,4.31507,-0.954284,7.37909e-23
0.0821295,4.44704,4.33711,-0.98237,2.96483e-20
0.084334,4.47625,4.36049,-1.01114,-5.9469e-20
0.0865883,4.50711,4.38527,-1.04061,-5.93443e-20
0.0888933,4.53968,4.41152,-1.07077,5.94098e-20
0.0912494,4.57402,4.4393,-1.10164,-5.94997e-20
0.0936572,4.61022,4.4687,-1.13322,6.14924e-23
0.0961174,4.64835,4.49978,-1.16552,5.95613e-20
0.0986305,4.68848,4.53261,-1.19855,-2.98257e-20
0.101197,4.73067,4.56727,-1.2323,-2.81169e-24
0.103817,4.77502,4.60383,-1.26678,2.98658e-20
0.106492,4.82157,4.64237,-1.30199,-5.99566e-20
0.109222,4.87041,4.68295,-1.33793,-1.20016e-19
0.112007,4.92161,4.72565,-1.3746,1.78485e-22
0.114847,4.97523,4.77056,-1.412,1.20429e-19
0.117744,5.03134,4.81773,-1.45014,6.02335e-20
0.120696,5.09001,4.86725,-1.489,-1.30722e-35
0.123706,5.15129,4.91918,-1.52858,8.41662e-36
0.126772,5.21526,4.97358,-1.56888,-6.0718e-20
0.129894,5.28196,5.03054,-1.60989,1.12328e-22
0.133074,5.35145,5.0901,-1.6516,-8.47325e-23
0.136311,5.42377,5.15234,-1.69399,1.18391e-22
0.139605,5.49898,5.21731,-1.73708,6.10336e-20
0.142956,5.57713,5.28505,-1.78084,-6.12574e-20
0.146364,5.65824,5.35564,-1.82527,2.21127e-22
0.149829,5.74239,5.42918,-1.87027,-2.40994e-22
0.153351,5.82983,5.50592,-1.91586,6.37859e-22
0.156929,5.9208,5.58616,-1.96202,1.25849e-19
0.160563,6.01545,5.67007,-2.00868,6.34897e-20
0.164253,6.11387,5.75777,-2.05577,-6.51278e-20
0.167998,6.21612,5.84937,-2.10329,8.45836e-22
0.171798,6.32229,5.94495,-2.1512,-8.67828e-22
0.175653,6.43241,6.04458,-2.19947,-6.64085e-20
0.179561,6.54652,6.14833,-2.24805,-1.34023e-23
0.183523,6.66464,6.25623,-2.29691,6.9065e-20
0.187537,6.78679,6.36832,-2.34602,-7.13234e-20
0.191602,6.91295,6.4846,-2.39532,-1.40831e-19
0.195719,7.04306,6.60504,-2.44478,7.17299e-20
0.199885,7.17709,6.7296,-2.49435,2.1846e-19
0.204101,7.31495,6.85823,-2.544,-1.24604e-21
0.208364,7.45654,6.99081,-2.59369,-1.47981e-19
0.212674,7.60173,7.12725,-2.64336,-1.50246e-19
0.217031,7.75038,7.26739,-2.69299,2.69014e-21
0.221432,7.90232,7.41107,-2.74253,4.59572e-19
0.225876,8.05737,7.55811,-2.79194,-4.00412e-21
0.230363,8.21531,7.7083,-2.84118,-1.54572e-19
0.234891,8.37595,7.86142,-2.89021,-1.24583e-21
0.239458,8.53903,8.01724,-2.93901,-1.57312e-19
0.244063,8.70433,8.1755,-2.98753,7.73628e-36
0.248706,8.8716,8.33597,-3.03575,-1.60363e-19
0.253383,9.0406,8.49838,-3.08362,1.61976e-19
0.258095,9.21107,8.66248,-3.13113,1.60473e-19
0.262839,9.38278,8.82803,-3.17825,-1.61863e-19
0.267614,9.55549,8.99477,-3.22495,4.1025e-32
0.272418,9.72896,9.16247,-3.2712,-4.12361e-32
0.277251,9.90299,9.33089,-3.31698,-3.43356e-32
0.282109,10.0773,9.49982,-3.36227,-2.75427e-32
0.286992,10.2518,9.66904,-3.40706,-2.75365e-32
0.291898,10.4262,9.83836,-3.45132,-1.64857e-19
0.296825,10.6004,10.0076,-3.49504,-1.41803e-21
0.301772,10.7741,10.1765,-3.5382,2.78679e-22
0.306737,10.9473,10.3451,-3.5808,2.19188e-21
0.31172,11.1198,10.5131,-3.62283,3.27722e-19
0.316717,11.2915,10.6803,-3.66427,-7.51652e-22
0.321728,11.4622,10.8468,-3.70513,-1.6312e-19
0.326751,11.6318,11.0123,-3.74538,-1.23855e-21
0.331785,11.8003,11.1768,-3.78505,1.6105e-19
0.336828,11.9676,11.3401,-3.82411,2.02915e-21
0.341879,12.1336,11.5023,-3.86257,-4.77797e-19
0.346937,12.2983,11.6633,-3.90044,-1.80877e-21
0.352,12.4615,11.823,-3.93772,4.72006e-19
0.357066,12.6233,11.9813,-3.97441,9.84028e-22
0.362135,12.7837,12.1382,-4.01052,-3.09535e-19
0.367206,12.9426,12.2938,-4.04606,-1.05202e-21
0.372278,13.0999,12.448,-4.08104,2.00121e-23
0.377348,13.2559,12.6008,-4.11547,-1.12575e-21
0.382417,13.4103,12.7521,-4.14936,1.5204e-19
0.387484,13.5632,12.9021,-4.18272,-2.36412e-34
0.392547,13.7147,13.0507,-4.21557,1.4746e-19
0.397606,13.8647,13.1979,-4.24791,-1.45107e-19
0.40266,14.0133,13.3437,-4.27977,-2.93523e-19
0.407708,14.1605,13.4883,-4.31115,1.43882e-19
0.412751,14.3063,13.6315,-4.34207,2.87487e-19
0.417787,14.4508,13.7734,-4.37253,1.42623e-19
0.422816,14.5939,13.914,-4.40256,-1.4025e-19
0.427837,14.7358,14.0534,-4.43216,-2.80113e-19
0.432851,14.8764,14.1916,-4.46137,-1.18472e-21
0.437857,15.0158,14.3287,-4.49018,1.38701e-19
0.442856,15.1541,14.4648,-4.51863,-1.3554e-19
0.447846,15.2914,14.5997,-4.54672,-1.09678e-21
0.452829,15.4276,14.7337,-4.57448,3.60999e-22
0.457804,15.5628,14.8668,-4.60193,-1.34063e-19
0.462771,15.6971,14.999,-4.62907,-1.31178e-19
0.467732,15.8306,15.1304,-4.65592,-2.75949e-22
0.472685,15.9633,15.2611,-4.6825,2.59485e-19
0.477632,16.0953,15.3911,-4.70884,3.87e-19
0.482573,16.2266,15.5204,-4.73494,2.49553e-21
0.487509,16.3573,15.6491,-4.76082,-2.55948e-19
0.492441,16.4875,15.7774,-4.7865,-1.15816e-21
0.497368,16.6172,15.9052,-4.81199,-4.26547e-23
0.502293,16.7465,16.0326,-4.83731,-2.48033e-19
0.507215,16.8755,16.1598,-4.86248,2.46251e-19
0.512137,17.0042,16.2867,-4.88753,3.73956e-21
0.517058,17.1329,16.4135,-4.91246,-2.49676e-21
0.52198,17.2615,16.5403,-4.9373,1.36729e-21
0.526904,17.39,16.667,-4.96206,-2.45809e-19
0.531831,17.5187,16.794,-4.98676,1.75167e-21
0.536763,17.6477,16.9212,-5.01143,1.07776e-22
0.541701,17.777,17.0487,-5.03609,6.6575e-22
0.546646,17.9067,17.1766,-5.06075,-2.39648e-19
0.5516,18.0369,17.3051,-5.08544,4.77734e-19
0.556565,18.1678,17.4343,-5.11019,2.39036e-19
0.561541,18.2995,17.5642,-5.13502,-2.38658e-19
0.56653,18.4321,17.6951,-5.15994,-1.19338e-19
0.571535,18.5657,17.827,-5.18499,1.53365e-22
0.576557,18.7006,17.9601,-5.2102,-4.1949e-22
0.581597,18.8368,18.0945,-5.23559,3.01108e-22
0.586658,18.9745,18.2304,-5.2612,1.20212e-19
0.591741,19.1138,18.368,-5.28705,-7.6725e-36
0.596849,19.255,18.5074,-5.31317,1.21577e-19
0.601982,19.3981,18.6487,-5.3396,-6.49841e-22
0.607144,19.5434,18.7922,-5.36637,-1.22228e-19
0.612337,19.691,18.9379,-5.39351,1.23281e-19
0.617561,19.8404,19.0855,-5.42096,-1.23171e-19
0.622746,19.9905,19.2336,-5.4485,-1.23758e-19
0.627874,20.1402,19.3815,-5.47599,1.22703e-19
0.632946,20.2893,19.5286,-5.50341,-1.21161e-19
0.637962,20.4376,19.675,-5.53075,-1.21183e-19
0.642925,20.585,19.8205,-5.558,1.19494e-19
0.647834,20.7317,19.9652,-5.58518,2.38149e-19
0.65269,20.8774,20.1089,-5.61227,-1.16969e-19
0.657495,21.0224,20.2519,-5.63927,-1.18573e-19
0.662249,21.1665,20.394,-5.6662,3.49095e-19
0.666954,21.3097,20.5351,-5.69303,-1.13567e-19
0.67161,21.452,20.6754,-5.71977,-3.45696e-19
0.676218,21.5934,20.8148,-5.74642,-4.82877e-23
0.680779,21.734,20.9532,-5.77298,1.12678e-19
0.685294,21.8736,21.0907,-5.79943,-1.10767e-19
0.689764,22.0123,21.2273,-5.82578,1.09112e-19
0.694189,22.15,21.363,-5.85202,3.32523e-19
0.698571,22.2868,21.4976,-5.87816,-2.18051e-19
0.70291,22.4225,21.6313,-5.90418,-2.18125e-19
0.707207,22.5573,21.7639,-5.93008,1.07154e-19
0.711464,22.6912,21.8956,-5.95586,2.13543e-19
0.71568,22.824,22.0262,-5.98152,9.16717e-22
0.719857,22.9558,22.1559,-6.00706,-2.09817e-19
0.723995,23.0865,22.2844,-6.03247,1.02457e-19
0.728096,23.2162,22.412,-6.05775,1.88947e-21
0.73216,23.3449,22.5385,-6.08289,-2.04987e-19
0.736188,23.4725,22.6639,-6.1079,2.01217e-19
0.740181,23.5991,22.7883,-6.13278,1.01604e-19
0.744139,23.7246,22.9116,-6.15752,-1.98233e-19
0.748063,23.849,23.0339,-6.18212,-9.42644e-22
0.751954,23.9724,23.1551,-6.20658,9.76907e-20
0.755812,24.0948,23.2752,-6.2309,1.13622e-22
0.759639,24.2161,23.3943,-6.25508,-9.49257e-20
0.763435,24.3362,23.5122,-6.27912,-1.05476e-21
0.767201,24.4554,23.6292,-6.30301,2.79905e-19
0.770937,24.5735,23.745,-6.32676,1.87923e-21
0.774644,24.6905,23.8598,-6.35037,-9.30386e-20
0.778322,24.8064,23.9736,-6.37385,9.09943e-20
0.781974,24.9213,24.0863,-6.39717,-1.78365e-19
0.785598,25.0351,24.1979,-6.42035,-1.78343e-19
0.789195,25.1479,24.3085,-6.4434,1.7461e-19
0.792767,25.2597,24.418,-6.4663,8.82831e-20
0.796314,25.3704,24.5265,-6.48906,-2.57183e-19
0.799836,25.48,24.6339,-6.51169,-1.82848e-21
0.803334,25.5887,24.7404,-6.53418,1.69037e-19
0.806809,25.6963,24.8458,-6.55653,8.27286e-20
0.81026,25.803,24.9502,-6.57874,-8.09186e-20
0.813689,25.9086,25.0536,-6.60081,-8.27229e-20
0.817097,26.0132,25.156,-6.62275,1.60938e-19
0.820483,26.1167,25.2574,-6.64456,7.98999e-20
0.823848,26.2194,25.3578,-6.66624,-1.23612e-22
0.827193,26.321,25.4572,-6.68779,-1.80272e-23
0.830518,26.4217,25.5557,-6.7092,-1.77638e-23
0.833823,26.5214,25.6532,-6.73049,7.55913e-20
0.83711,26.6201,25.7497,-6.75166,-1.11181e-19
0.840378,26.7179,25.8453,-6.7727,-1.49832e-19
0.843629,26.8148,25.9399,-6.79362,3.69495e-20
0.846861,26.9107,26.0336,-6.81441,1.70109e-32
0.850077,27.0057,26.1264,-6.83509,-3.56322e-20
0.853276,27.0998,26.2183,-6.85565,-4.59146e-22
0.856459,27.193,26.3092,-6.87609,3.52219e-20
0.859626,27.2852,26.3993,-6.89642,4.84255e-23
0.862777,27.3766,26.4885,-6.91663,-1.89804e-32
0.865914,27.4672,26.5768,-6.93673,0
0.869035,27.5568,26.6642,-6.95673,6.64485e-20
0.872143,27.6456,26.7508,-6.97661,-3.20755e-20
0.875236,27.7335,26.8365,-6.99639,-6.60557e-20
0.878316,27.8205,26.9213,-7.01607,3.24682e-20
0.881383,27.9067,27.0053,-7.03564,4.05803e-32
0.884437,27.9921,27.0885,-7.05511,4.5298e-23
0.887478,28.0767,27.1708,-7.07448,1.51089e-25
0.890507,28.1605,27.2523,-7.09375,-3.06145e-20
0.893524,28.2434,27.333,-7.11293,2.97923e-20
0.89653,28.3255,27.4129,-7.13201,3.05219e-20
0.899524,28.4069,27.4921,-7.151,-2.9796e-20
0.902508,28.4874,27.5704,-7.1699,-5.8148e-20
0.905481,28.5672,27.6479,-7.18871,2.80618e-20
0.908443,28.6462,27.7247,-7.20744,5.78377e-20
0.911396,28.7245,27.8007,-7.22608,-2.84157e-20
0.914339,28.802,27.876,-7.24463,-1.66965e-32
0.917272,28.8787,27.9504,-7.2631,0
0.920196,28.9547,28.0242,-7.2815,-7.4722e-33
0.923111,29.03,28.0972,-7.29981,2.08626e-23
0.926017,29.1045,28.1694,-7.31805,-2.63602e-20
0.928915,29.1783,28.241,-7.33621,-3.44283e-22
0.931805,29.2514,28.3118,-7.3543,3.88817e-20
0.934687,29.3238,28.3819,-7.37232,1.28436e-20
0.937562,29.3955,28.4513,-7.39027,-1.25298e-20
0.940428,29.4664,28.52,-7.40814,-2.49189e-20
0.943288,29.5367,28.588,-7.42596,1.20617e-20
0.946141,29.6063,28.6553,-7.4437,3.65329e-20
0.948987,29.6752,28.7219,-7.46139,1.47688e-22
0.951826,29.7435,28.7878,-7.47901,-2.36945e-20
0.95466,29.811,28.8531,-7.49657,-1.30026e-22
0.957487,29.878,28.9177,-7.51407,-1.13389e-20
0.960308,29.9442,28.9816,-7.53151,-1.72995e-20
0.963124,30.0098,29.0449,-7.5489,1.12691e-20
0.965934,30.0748,29.1075,-7.56624,5.59827e-21
0.968739,30.1391,29.1695,-7.58352,-9.70161e-24
0.971539,30.2028,29.2308,-7.60075,5.37685e-21
0.974334,30.2659,29.2915,-7.61793,5.39557e-21
0.977125,30.3283,29.3515,-7.63506,-5.24125e-21
0.979911,30.3901,29.411,-7.65215,-5.25027e-21
0.982692,30.4513,29.4698,-7.66919,-2.55317e-21
0.98547,30.5119,29.528,-7.68619,2.48775e-21
0.988244,30.572,29.5856,-7.70314,5.04299e-21
0.991014,30.6313,29.6425,-7.72006,-3.07023e-21
0.993781,30.6901,29.6989,-7.73693,-2.46623e-21
0.996544,30.7483,29.7546,-7.75377,6.0607e-22
0.999304,30.806,29.8098,-7.77057,1.30977e-36
1.00206,30.863,29.8644,-7.78734,1.16783e-21
1.00482,30.9195,29.9184,-7.80407,2.3204e-21
1.00757,30.9753,29.9718,-7.82077,-1.12326e-21
1.01032,31.0307,30.0246,-7.83743,-2.97804e-23
1.01306,31.0855,30.0769,-7.85407,2.88404e-23
1.01581,31.1397,30.1286,-7.87068,-6.58441e-21
1.01855,31.1934,30.1798,-7.88727,-5.61738e-23
1.02129,31.2465,30.2303,-7.90382,4.31102e-21
1.02403,31.2991,30.2804,-7.92035,-4.20825e-21
1.02677,31.3511,30.3298,-7.93687,8.2443e-21
1.0295,31.4027,30.3788,-7.95336,8.36057e-21
1.03224,31.4537,30.4272,-7.96982,-8.13913e-21
1.03497,31.5042,30.4751,-7.98627,-4.04715e-21
1.0377,31.5541,30.5224,-8.0027,0
1.04044,31.6036,30.5693,-8.01912,-7.7831e-21
1.04317,31.6526,30.6156,-8.03552,-8.25853e-23
1.0459,31.701,30.6614,-8.05191,7.68384e-21
1.04863,31.749,30.7067,-8.06828,7.4539e-21
1.05136,31.7965,30.7515,-8.08464,-7.3024e-21
1.05409,31.8435,30.7958,-8.101,-1.47558e-20
1.05682,31.8901,30.8397,-8.11736,7.22046e-21
1.05956,31.9363,30.8831,-8.13372,7.21877e-21
1.0623,31.9821,30.9262,-8.15009,-1.47805e-23
1.06504,32.0275,30.9688,-8.16647,-3.03321e-23
1.06779,32.0724,31.011,-8.18286,1.45219e-23
1.07053,32.1171,31.0528,-8.19925,-1.40037e-23
1.07328,32.1613,31.0942,-8.21565,1.34382e-20
1.07604,32.2052,31.1353,-8.23206,-1.31125e-20
1.0788,32.2488,31.176,-8.24848,-2.66612e-22
1.08156,32.2919,31.2163,-8.26491,1.3286e-20
1.08432,32.3348,31.2563,-8.28135,-1.30267e-20
1.08709,32.3774,31.296,-8.29781,2.54634e-20
1.08987,32.4196,31.3353,-8.31427,2.672e-22
1.09265,32.4615,31.3743,-8.33075,-3.76729e-20
1.09543,32.5032,31.413,-8.34725,-1.28092e-22
1.09822,32.5445,31.4514,-8.36376,3.67623e-20
1.10101,32.5856,31.4895,-8.38029,-1.18249e-20
1.10381,32.6264,31.5273,-8.39683,-3.62621e-20
1.10661,32.6669,31.5649,-8.4134,-2.17969e-23
1.10942,32.7072,31.6021,-8.42998,2.86503e-23
1.11223,32.7472,31.6391,-8.44659,2.8663e-23
1.11505,32.7871,31.6759,-8.46321,-2.12843e-23
1.11788,32.8267,31.7125,-8.47986,-2.13292e-23
1.12071,32.866,31.7488,-8.49653,2.80931e-23
1.12355,32.9052,31.7848,-8.51323,-1.11688e-20
1.1264,32.9442,31.8207,-8.52995,-1.19866e-22
1.12925,32.983,31.8564,-8.5467,2.2075e-20
1.13211,33.0216,31.8919,-8.56347,1.1024e-20
1.13497,33.06,31.9272,-8.58027,1.42556e-25
1.13785,33.0983,31.9623,-8.5971,-2.41705e-23
1.14073,33.1365,31.9973,-8.61396,-2.61778e-35
1.14362,33.1745,32.0321,-8.63085,-2.10866e-20
1.14651,33.2124,32.0668,-8.64778,-2.10359e-20
1.14942,33.2502,32.1013,-8.66474,4.14719e-20
1.15233,33.2879,32.1358,-8.68173,2.08658e-20
1.15526,33.3255,32.1701,-8.69876,-2.05551e-20
1.15819,33.363,32.2044,-8.71581,0
1.16113,33.4006,32.2387,-8.7329,0
1.16408,33.4382,32.2731,-8.75003,4.04068e-20
1.16704,33.4759,32.3075,-8.76718,2.02844e-20
1.17001,33.5137,32.3419,-8.78437,-4.02622e-20
1.17299,33.5515,32.3765,-8.80159,-2.014e-20
1.17599,33.5895,32.4111,-8.81884,-1.98848e-20
1.17899,33.6275,32.4458,-8.83613,-1.43458e-23
1.182,33.6657,32.4807,-8.85346,6.14214e-23
1.18503,33.704,32.5156,-8.87083,1.96983e-20
1.18806,33.7424,32.5507,-8.88823,1.97644e-20
1.19111,33.781,32.5859,-8.90567,-5.64935e-23
1.19417,33.8197,32.6213,-8.92316,9.12425e-23
1.19725,33.8586,32.6568,-8.94069,-3.91368e-20
1.20033,33.8976,32.6925,-8.95826,3.89855e-20
1.20344,33.9369,32.7283,-8.97588,3.90735e-20
1.20655,33.9763,32.7644,-8.99354,-3.89456e-20
1.20968,34.0159,32.8006,-9.01125,-1.9492e-20
1.21282,34.0558,32.837,-9.02901,4.27532e-23
1.21598,34.0959,32.8737,-9.04682,1.93247e-20
1.21915,34.1362,32.9106,-9.06468,7.61919e-23
1.22234,34.1767,32.9478,-9.08259,1.92158e-20
1.22554,34.2176,32.9852,-9.10056,1.59147e-23
1.22876,34.2587,33.0229,-9.11858,-3.83624e-20
1.232,34.3001,33.0608,-9.13666,-1.9119e-20
1.23525,34.3418,33.0991,-9.15479,-6.61907e-23
1.23852,34.3839,33.1377,-9.17298,2.72785e-23
1.24181,34.4262,33.1765,-9.19123,1.90702e-20
1.24512,34.4689,33.2157,-9.20955,1.90663e-20
1.24844,34.5119,33.2553,-9.22793,-1.90724e-20
1.25179,34.5553,33.2952,-9.24637,-5.43856e-36
1.25515,34.5991,33.3355,-9.26487,1.90222e-20
1.25854,34.6433,33.3762,-9.28345,-1.90027e-20
1.26194,34.6879,33.4173,-9.3021,-3.7979e-20
1.26537,34.7329,33.4588,-9.32081,3.79966e-20
1.26882,34.7783,33.5008,-9.3396,1.89566e-20
1.27229,34.8242,33.5431,-9.35846,-5.69275e-20
1.27578,34.8705,33.586,-9.3774,6.39645e-24
1.2793,34.9174,33.6293,-9.39642,3.79401e-20
1.28284,34.9647,33.6731,-9.41552,1.89956e-20
1.28641,35.0126,33.7175,-9.4347,1.89494e-20
1.29,35.061,33.7623,-9.45396,-1.90185e-20
1.29362,35.1099,33.8077,-9.47331,-3.79528e-20
1.29726,35.1594,33.8536,-9.49274,1.74704e-23
1.30093,35.2094,33.9001,-9.51226,1.89981e-20
1.30463,35.2601,33.9473,-9.53188,-6.62339e-33
1.30836,35.3114,33.995,-9.55158,0
1.31212,35.3633,34.0434,-9.57139,0
1.3159,35.4158,34.0923,-9.59129,-3.82929e-20
1.31972,35.469,34.142,-9.61128,-3.82868e-20
