y,U_0,U_1,U_2
0.52083,-5.75969,-2.82045,2.29362e-19
0.527893,-5.67664,-2.82936,2.40346e-19
0.534925,-5.58356,-2.8377,-2.32992e-19
0.541924,-5.48086,-2.84554,-2.22835e-19
0.548887,-5.36891,-2.85293,-2.2194e-19
0.55581,-5.24806,-2.85989,4.44023e-22
0.562692,-5.11865,-2.86646,-4.75371e-22
0.56953,-4.98099,-2.87265,2.12587e-19
0.576321,-4.83539,-2.87847,1.12063e-21
0.583063,-4.68216,-2.88394,-2.11471e-19
0.589754,-4.5216,-2.88908,1.18574e-21
0.596391,-4.354,-2.89389,1.1871e-21
0.602972,-4.17969,-2.89839,-2.06718e-19
0.609496,-3.99897,-2.90258,-4.92604e-22
0.615961,-3.81217,-2.9065,2.34111e-21
0.622365,-3.61959,-2.91014,-2.06114e-19
0.628706,-3.42158,-2.91353,2.03564e-19
0.634982,-3.21846,-2.9167,4.11732e-19
0.641194,-3.01058,-2.91966,2.03287e-19
0.647338,-2.79827,-2.92245,-4.12891e-19
0.653414,-2.58189,-2.9251,-2.03324e-19
0.659422,-2.36177,-2.92764,4.11328e-19
0.66536,-2.13828,-2.93011,-4.28279e-22
0.671226,-1.91177,-2.93256,4.7826e-22
0.677022,-1.68258,-2.93502,-3.73198e-21
0.682746,-1.45105,-2.93754,-2.0575e-19
0.688397,-1.21754,-2.94015,-4.17166e-19
0.693975,-0.982375,-2.94289,-4.13657e-19
0.69948,-0.745881,-2.94579,8.45443e-19
0.704912,-0.508373,-2.94888,8.38626e-19
0.710271,-0.270157,-2.95218,-4.2484e-19
0.715557,-0.0315236,-2.9557,-8.43361e-19
0.72077,0.207248,-2.95946,3.42813e-22
0.725909,0.445893,-2.96346,8.37963e-19
0.730977,0.684159,-2.9677,-1.54377e-22
0.735972,0.921812,-2.97217,-8.38569e-19
0.740895,1.15863,-2.97684,6.91429e-21
0.745748,1.39441,-2.98171,4.19289e-19
0.75053,1.62896,-2.98673,-6.94107e-21
0.755242,1.8621,-2.99188,-4.25103e-19
0.759885,2.09367,-2.99712,-4.2511e-19
0.764461,2.32352,-3.00241,-8.82666e-24
0.768969,2.55151,-3.0077,4.22755e-19
0.773411,2.77751,-3.01294,4.22762e-19
0.777788,3.00139,-3.01808,2.07097e-19
0.7821,3.22306,-3.02306,2.1021e-19
0.78635,3.4424,-3.02784,2.08967e-19
0.790538,3.65931,-3.03236,-2.07417e-19
0.794665,3.87372,-3.03655,-2.08888e-19
0.798733,4.08554,-3.04037,-2.02759e-19
0.802744,4.29468,-3.04377,1.11332e-21
0.806697,4.50109,-3.04668,2.03667e-19
0.810595,4.7047,-3.04905,-2.0458e-19
0.81444,4.90544,-3.05083,2.02358e-19
0.818232,5.10301,-3.05197,-1.99059e-19
0.821955,5.29681,-3.05243,-6.52789e-21
0.825604,5.48644,-3.05218,2.00777e-19
0.829182,5.67177,-3.05118,-3.88553e-19
0.83269,5.85278,-3.04942,1.89983e-19
0.836128,6.02944,-3.04688,6.92132e-21
0.839498,6.20172,-3.04357,1.80674e-19
0.842801,6.36963,-3.03947,3.72935e-19
0.846039,6.53316,-3.03459,-1.85242e-19
0.849212,6.69233,-3.02894,2.22608e-21
0.852322,6.84716,-3.02253,-1.75715e-19
0.85537,6.99769,-3.01538,-1.77943e-19
0.858358,7.14395,-3.00751,2.14128e-21
0.861285,7.286,-2.99895,2.78267e-23
0.864155,7.42389,-2.98972,-2.11593e-21
0.866967,7.5577,-2.97987,3.28658e-19
0.869723,7.68749,-2.96941,1.67878e-19
0.872425,7.81334,-2.95839,-1.6078e-19
0.875073,7.93535,-2.94685,-3.13488e-19
0.877668,8.05361,-2.93482,-7.00363e-21
0.880212,8.16822,-2.92235,4.99103e-21
0.882706,8.27928,-2.90948,-4.96387e-21
0.885151,8.38689,-2.89624,4.44208e-19
0.887548,8.49117,-2.88269,-2.8609e-19
0.889898,8.59224,-2.86885,-2.91015e-19
0.892203,8.6902,-2.85477,2.83084e-19
0.894463,8.78518,-2.84048,-1.33749e-19
0.896679,8.87729,-2.82604,-4.72125e-21
0.898852,8.96665,-2.81146,2.67645e-19
0.900984,9.05338,-2.7968,-2.61803e-19
0.903076,9.13759,-2.78207,-1.31492e-19
0.905128,9.2194,-2.76732,3.85689e-21
0.907141,9.29893,-2.75257,-2.17546e-21
0.909116,9.37628,-2.73786,2.44531e-19
0.911055,9.45157,-2.7232,2.13733e-21
0.912958,9.5249,-2.70863,-2.36083e-19
0.914826,9.59638,-2.69416,1.12209e-19
0.91666,9.6661,-2.67983,2.58314e-21
0.918461,9.73417,-2.66564,-1.12878e-19
0.92023,9.80069,-2.65162,2.20083e-19
0.921967,9.86573,-2.63778,5.49543e-22
0.923673,9.92939,-2.62415,-2.12463e-19
0.925349,9.99175,-2.61072,-1.04731e-19
0.926997,10.0529,-2.59751,1.02367e-19
