y,U.mag,U_0,U_1,U_2
0.00294431,66.6874,66.6874,0.00303263,-9.49728e-23
0.00304179,66.8003,66.8003,0.00289514,-1.20716e-22
0.00314059,66.9058,66.9058,0.00274622,5.77614e-23
0.00324075,67.0041,67.0041,0.00258585,1.72814e-23
0.00334229,67.0956,67.0956,0.00241397,3.56996e-23
0.00344527,67.1806,67.1806,0.0022305,-3.36364e-23
0.00354973,67.2594,67.2594,0.00203535,-3.36364e-23
0.00365572,67.3323,67.3323,0.00182842,1.27573e-22
0.00376326,67.3994,67.3994,0.00160956,1.8956e-22
0.00387242,67.4611,67.4611,0.00137861,-8.94438e-23
0.00398323,67.5175,67.5175,0.0011354,-3.62814e-24
0.00409574,67.5688,67.5688,0.000879726,3.221e-23
0.00421,67.6152,67.6152,0.000611376,-1.4374e-22
0.00432605,67.6568,67.6568,0.000330104,-1.38758e-22
0.00444394,67.6939,67.6939,3.5646e-05,2.46837e-23
0.00456372,67.7264,67.7264,-0.000272276,2.68961e-24
0.00468544,67.7546,67.7546,-0.00059397,-5.43426e-23
0.00480916,67.7785,67.7785,-0.000929765,7.82623e-23
0.00493491,67.7983,67.7983,-0.00128001,1.50383e-22
0.00506275,67.8141,67.8141,-0.00164507,-7.16682e-23
0.00519274,67.8259,67.8259,-0.00202536,-1.73803e-22
0.00532493,67.8339,67.8339,-0.00242127,2.87709e-22
0.00545937,67.838,67.838,-0.00283325,-9.0668e-23
0.00559612,67.8385,67.8385,-0.00326177,-3.76196e-22
0.00573524,67.8353,67.8353,-0.00370732,1.37147e-22
0.00587677,67.8285,67.8285,-0.00417041,3.64035e-22
0.00602079,67.8181,67.8181,-0.00465157,2.25423e-24
0.00616735,67.8043,67.8043,-0.00515137,-3.5501e-22
0.00631651,67.787,67.787,-0.0056704,2.15622e-22
0.00646833,67.7664,67.7664,-0.00620928,1.76806e-22
0.00662288,67.7423,67.7423,-0.00676865,-1.73017e-22
0.00678022,67.715,67.715,-0.00734917,1.27746e-22
0.00694041,67.6843,67.6843,-0.00795157,-2.08236e-22
0.00710352,67.6504,67.6504,-0.00857654,3.84934e-23
0.00726961,67.6132,67.6132,-0.00922487,1.67482e-22
0.00743876,67.5729,67.5729,-0.00989735,-3.28231e-22
0.00761104,67.5293,67.5293,-0.0105948,-1.18724e-24
0.00778651,67.4825,67.4825,-0.011318,2.02049e-22
0.00796525,67.4326,67.4326,-0.0120679,2.67269e-25
0.00814734,67.3796,67.3796,-0.0128455,-3.9491e-23
0.00833284,67.3234,67.3234,-0.0136516,0
0.00852184,67.2641,67.2641,-0.0144873,3.88022e-23
0.00871441,67.2017,67.2017,-0.0153536,3.88021e-23
0.00891063,67.1362,67.1362,-0.0162515,1.17719e-22
0.00911058,67.0676,67.0676,-0.0171821,-3.78348e-23
0.00931435,66.9959,66.9959,-0.0181467,-3.10575e-22
0.00952202,66.9211,66.9211,-0.0191464,-4.70996e-25
0.00973367,66.8432,66.8432,-0.0201823,1.54549e-22
0.0099494,66.7623,66.7623,-0.0212558,7.55633e-23
0.0101693,66.6783,66.6783,-0.0223681,7.55631e-23
0.0103934,66.5911,66.5911,-0.0235207,-7.52493e-23
0.0106219,66.501,66.501,-0.0247149,2.30888e-22
0.0108548,66.4078,66.4077,-0.0259522,7.52981e-23
0.0110923,66.3114,66.3114,-0.027234,-2.3084e-22
0.0113344,66.2119,66.2119,-0.028562,1.55796e-22
0.0115812,66.1094,66.1094,-0.0299376,-7.50122e-23
0.0118329,66.0038,66.0038,-0.0313626,7.50918e-23
0.0120895,65.8951,65.8951,-0.0328386,-2.62497e-25
0.0123512,65.7833,65.7833,-0.0343674,-6.12685e-22
0.012618,65.6684,65.6684,-0.0359508,4.59996e-25
0.0128901,65.5504,65.5504,-0.0375906,3.06983e-22
0.0131675,65.4292,65.4292,-0.0392889,0
0.0134505,65.305,65.305,-0.0410475,-3.84501e-22
0.013739,65.1776,65.1776,-0.0428684,1.04182e-24
0.0140333,65.0471,65.047,-0.0447539,7.47698e-23
0.0143334,64.9134,64.9134,-0.0467061,1.05749e-24
0.0146395,64.7766,64.7766,-0.0487272,3.1183e-22
0.0149517,64.6366,64.6366,-0.0508194,0
0.0152702,64.4935,64.4935,-0.0529852,7.70051e-23
0.015595,64.3472,64.3472,-0.055227,-3.29679e-25
0.0159263,64.1977,64.1977,-0.0575472,-1.55023e-22
0.0162642,64.0451,64.0451,-0.0599485,3.7978e-25
0.0166089,63.8893,63.8893,-0.0624334,4.00123e-22
0.0169606,63.7303,63.7303,-0.0650047,-4.04724e-22
0.0173192,63.5682,63.5681,-0.0676651,-2.45231e-22
0.0176851,63.4028,63.4028,-0.0704176,4.84732e-22
0.0180584,63.2342,63.2342,-0.073265,-7.71726e-23
0.0184392,63.0625,63.0624,-0.0762103,-4.93834e-22
0.0188276,62.8875,62.8875,-0.0792566,3.02341e-24
0.0192239,62.7094,62.7093,-0.082407,6.75579e-22
0.0196282,62.528,62.5279,-0.0856648,-8.48551e-23
0.0200407,62.3435,62.3434,-0.0890331,-6.87075e-22
0.0204615,62.1557,62.1557,-0.0925156,8.69973e-23
0.0208908,61.9648,61.9648,-0.0961154,7.79341e-22
0.0213288,61.7707,61.7706,-0.0998362,3.49199e-22
0.0217756,61.5734,61.5733,-0.103682,-2.69536e-22
0.0222316,61.373,61.3729,-0.107655,-4.43769e-22
0.0226967,61.1694,61.1693,-0.111761,1.72014e-24
0.0231714,60.9626,60.9625,-0.116002,4.58451e-22
0.0236556,60.7527,60.7526,-0.120382,2.77889e-22
0.0241497,60.5396,60.5395,-0.124906,-3.79708e-22
0.0246538,60.3235,60.3234,-0.129578,-3.75102e-22
0.0251682,60.1043,60.1042,-0.134401,9.28749e-23
0.0256931,59.8821,59.8819,-0.139379,-1.11027e-24
0.0262286,59.6568,59.6566,-0.144517,1.15604e-24
0.026775,59.4284,59.4282,-0.149818,-3.03742e-22
0.0273326,59.1971,59.1969,-0.155288,-1.89825e-22
0.0279015,58.9629,58.9627,-0.16093,7.17863e-22
0.0284821,58.7257,58.7255,-0.166749,-4.2298e-22
0.0290744,58.4857,58.4854,-0.172748,-8.18463e-23
0.0296789,58.2428,58.2425,-0.178933,9.02218e-23
0.0302957,57.9971,57.9968,-0.185307,-3.2477e-22
0.0309251,57.7487,57.7484,-0.191874,-1.13382e-22
0.0315673,57.4976,57.4973,-0.19864,-4.47244e-22
0.0322227,57.2439,57.2435,-0.205609,2.1097e-22
0.0328914,56.9875,56.9871,-0.212784,7.19345e-22
0.0335739,56.7287,56.7283,-0.220169,2.42187e-22
0.0342703,56.4674,56.467,-0.227768,-1.35773e-22
0.0349809,56.2038,56.2033,-0.235587,6.13109e-22
0.0357061,55.9379,55.9373,-0.243628,-1.27877e-22
0.0364461,55.6697,55.6692,-0.251895,-9.06957e-22
0.0372012,55.3995,55.3988,-0.260393,4.05229e-22
0.0379719,55.1272,55.1265,-0.269125,-1.45282e-22
0.0387583,54.8529,54.8522,-0.278095,-8.07418e-22
0.0395608,54.5768,54.5761,-0.287307,7.31528e-24
0.0403797,54.299,54.2981,-0.296764,8.71699e-22
0.0412155,54.0194,54.0185,-0.30647,5.59785e-22
0.0420684,53.7383,53.7373,-0.316428,-4.45161e-22
0.0429387,53.4557,53.4547,-0.326642,1.46707e-22
0.0438269,53.1718,53.1707,-0.337115,1.46705e-22
0.0447333,52.8867,52.8855,-0.347849,-8.05715e-22
0.0456584,52.6004,52.5991,-0.358848,-1.35263e-22
0.0466024,52.3131,52.3117,-0.370114,-2.09798e-23
0.0475657,52.0249,52.0235,-0.381651,-1.46557e-22
0.0485489,51.7359,51.7344,-0.39346,6.41513e-22
0.0495522,51.4463,51.4447,-0.405544,6.50015e-22
0.0505761,51.1562,51.1545,-0.417906,5.19205e-23
0.0516211,50.8656,50.8638,-0.430548,-6.72654e-22
0.0526875,50.5748,50.5728,-0.443472,1.19575e-22
0.0537758,50.2837,50.2816,-0.456682,2.90774e-22
0.0548865,49.9926,49.9904,-0.470176,7.36365e-22
0.05602,49.7018,49.6994,-0.483955,1.2665e-22
0.0571768,49.4115,49.409,-0.498016,-6.80584e-22
0.0583574,49.1222,49.1196,-0.512353,-8.64738e-23
0.0595622,48.8345,48.8317,-0.526955,-3.16091e-22
0.0607918,48.5491,48.5461,-0.541808,-2.29363e-22
0.0620466,48.267,48.2637,-0.556892,-5.42746e-23
0.0633273,47.9891,47.9857,-0.572183,8.05136e-24
0.0646343,47.7167,47.7131,-0.587646,8.72516e-23
0.0659682,47.4515,47.4477,-0.603242,3.07522e-24
0.0673295,47.1952,47.1911,-0.618919,9.2498e-25
0.0687189,46.9498,46.9455,-0.634619,5.55106e-22
0.0701368,46.7177,46.7132,-0.65027,3.83479e-22
0.0715839,46.5013,46.4965,-0.665792,-4.93239e-22
0.0730607,46.3034,46.2984,-0.681096,-1.22041e-21
0.074568,46.1265,46.1212,-0.69609,1.03514e-21
0.0761062,45.9728,45.9673,-0.710689,5.46554e-22
0.0776762,45.8437,45.838,-0.724823,-3.54781e-21
0.0792784,45.74,45.734,-0.738449,-2.82823e-22
0.0809136,45.661,45.6548,-0.751557,2.40742e-21
0.0825825,45.6049,45.5985,-0.764176,-5.98051e-22
0.0842858,45.5693,45.5627,-0.776365,2.7512e-21
0.0860241,45.5512,45.5444,-0.788201,-9.23678e-22
0.0877982,45.5476,45.5406,-0.799765,-1.27629e-21
0.0896088,45.5558,45.5486,-0.811136,2.13713e-21
0.0914568,45.5734,45.566,-0.822403,-1.43769e-21
0.0933428,45.5985,45.5908,-0.833644,-3.44935e-21
0.0952676,45.629,45.6212,-0.844903,-2.62753e-21
0.0972321,45.6637,45.6557,-0.856207,8.58537e-22
0.0992371,45.7016,45.6934,-0.867604,-6.99028e-22
0.101283,45.7423,45.7339,-0.879133,-1.40703e-21
0.103372,45.7856,45.7769,-0.890802,-2.39979e-23
0.105503,45.8312,45.8223,-0.902614,6.44922e-22
0.107679,45.8791,45.8699,-0.914576,2.38383e-21
0.109899,45.929,45.9197,-0.926697,2.38619e-21
0.112165,45.981,45.9714,-0.938984,3.44142e-21
0.114478,46.0349,46.025,-0.951443,5.66521e-23
0.116838,46.0906,46.0805,-0.964083,-7.02824e-23
0.119247,46.148,46.1377,-0.97691,-4.29116e-21
0.121706,46.2071,46.1965,-0.989934,-5.53556e-21
0.124215,46.2676,46.2568,-1.00316,1.06223e-21
0.126776,46.3297,46.3185,-1.01661,2.1713e-21
0.12939,46.3932,46.3817,-1.03027,1.15632e-20
0.132058,46.4579,46.4462,-1.04418,4.94829e-23
0.13478,46.5239,46.5118,-1.05832,-7.32825e-21
0.137559,46.591,46.5786,-1.07271,4.83081e-24
0.140395,46.6591,46.6465,-1.08737,-1.00153e-21
0.14329,46.7283,46.7153,-1.10231,0
0.146245,46.7985,46.7851,-1.11753,0
0.14926,46.8695,46.8558,-1.13304,-1.97823e-21
0.152337,46.9415,46.9274,-1.14886,-3.27212e-24
0.155478,47.0143,46.9999,-1.165,8.11322e-21
0.158684,47.0879,47.0731,-1.18146,3.64838e-24
0.161956,47.1624,47.1472,-1.19827,-4.16487e-21
0.165296,47.2376,47.222,-1.21543,-1.96943e-21
0.168704,47.3137,47.2976,-1.23294,-1.00737e-20
0.172183,47.3906,47.3741,-1.25083,8.11405e-21
0.175733,47.4683,47.4514,-1.2691,1.00767e-20
0.179357,47.5469,47.5295,-1.28776,-8.12183e-21
0.183055,47.6264,47.6085,-1.30683,-1.01862e-20
0.18683,47.7068,47.6884,-1.32631,3.97396e-21
0.190682,47.7882,47.7692,-1.34622,1.96508e-21
0.194615,47.8705,47.851,-1.36656,1.89874e-23
0.198628,47.954,47.9339,-1.38735,1.44771e-20
0.202724,48.0386,48.0179,-1.40859,1.98203e-21
0.206905,48.1244,48.1031,-1.4303,-8.24537e-21
0.211171,48.2115,48.1896,-1.45249,-2.05887e-20
0.215526,48.2999,48.2774,-1.47517,1.67027e-20
0.219971,48.3898,48.3666,-1.49835,2.92162e-20
0.224508,48.4813,48.4574,-1.52203,1.49204e-23
0.229138,48.5745,48.5499,-1.54624,-1.27822e-20
0.233864,48.6694,48.644,-1.57099,-1.68579e-20
0.238688,48.7661,48.74,-1.59627,2.11641e-20
0.243611,48.8649,48.8379,-1.62212,-4.27761e-21
0.248635,48.9657,48.938,-1.64853,-4.03838e-21
0.253763,49.0688,49.0402,-1.67552,4.07762e-21
0.258998,49.1743,49.1448,-1.70311,-2.64501e-20
0.26434,49.2823,49.2519,-1.73129,6.12048e-23
0.269793,49.393,49.3616,-1.76009,4.88984e-21
0.275358,49.5065,49.4741,-1.78952,-1.77745e-20
0.281038,49.6231,49.5897,-1.81959,1.0451e-22
0.286835,49.7428,49.7084,-1.85032,1.79787e-20
0.292753,49.8659,49.8303,-1.88174,8.83007e-21
0.298792,49.9925,49.9559,-1.91381,-9.07926e-21
0.304956,50.1237,50.0859,-1.94653,-4.24983e-21
0.311247,50.2616,50.2226,-1.98004,1.88672e-20
0.317669,50.4081,50.3678,-2.01445,4.05167e-20
0.324223,50.5642,50.5226,-2.0497,3.09092e-20
0.330912,50.7303,50.6874,-2.0858,-3.32727e-20
0.337739,50.9065,50.8622,-2.12275,-4.42895e-20
0.344708,51.0918,51.0461,-2.16037,-4.58927e-20
0.351679,51.2834,51.2363,-2.19821,-3.48673e-20
0.358618,51.4789,51.4303,-2.23597,3.53847e-20
0.365527,51.6768,51.6268,-2.27359,3.53804e-20
0.372405,51.8763,51.8248,-2.31106,1.14015e-20
0.379253,52.0767,52.0238,-2.34838,4.6828e-20
0.386072,52.2775,52.223,-2.38554,-2.26642e-20
0.392862,52.4782,52.4222,-2.42254,-3.5425e-20
0.399623,52.6786,52.6211,-2.45937,2.26639e-20
0.406357,52.8783,52.8194,-2.49604,-5.75e-20
0.413064,53.0772,53.0168,-2.53254,-2.26454e-20
0.419743,53.2751,53.2131,-2.56887,4.59961e-20
0.426397,53.4717,53.4082,-2.60503,2.22251e-20
0.433024,53.667,53.6019,-2.64102,6.26341e-23
0.439627,53.8607,53.7941,-2.67683,-1.10193e-20
0.446204,54.0528,53.9847,-2.71246,0
0.452757,54.243,54.1734,-2.74791,-1.07966e-20
0.459286,54.4314,54.3602,-2.78318,-3.34455e-20
0.465792,54.6178,54.545,-2.81828,6.48013e-20
0.472274,54.8021,54.7277,-2.85319,3.35566e-20
0.478735,54.9842,54.9083,-2.88791,-9.68557e-20
0.485173,55.164,55.0865,-2.92245,4.2162e-20
0.491589,55.3415,55.2625,-2.9568,5.32147e-20
0.497984,55.5167,55.4361,-2.99097,-4.20436e-20
0.504358,55.6895,55.6072,-3.02496,-1.01343e-20
0.510712,55.8598,55.776,-3.05875,0
0.517047,56.0277,55.9423,-3.09236,0
0.523361,56.1931,56.1061,-3.12577,3.01884e-20
0.529657,56.3559,56.2673,-3.159,9.92626e-21
0.535933,56.5163,56.4261,-3.19205,-3.9148e-20
0.542192,56.6741,56.5823,-3.2249,-9.56345e-21
0.548433,56.8295,56.736,-3.25757,4.72184e-20
0.554656,56.9824,56.8873,-3.29006,4.90452e-22
0.560862,57.1328,57.0361,-3.32236,-4.63625e-20
0.567051,57.2809,57.1826,-3.35448,-8.95562e-21
0.573224,57.4266,57.3266,-3.38642,3.62679e-20
0.579382,57.5699,57.4683,-3.41818,4.94917e-22
0.585523,57.7109,57.6077,-3.44976,-2.72962e-20
0.59165,57.8497,57.7449,-3.48116,1.2109e-22
0.597762,57.9863,57.8798,-3.51238,-3.40629e-20
0.603859,58.1206,58.0124,-3.54343,7.75744e-21
0.609942,58.2527,58.1429,-3.57431,3.3466e-20
0.616012,58.3827,58.2713,-3.60501,0
0.622068,58.5106,58.3976,-3.63555,-7.76881e-21
0.628112,58.6365,58.5217,-3.66592,-1.12371e-22
0.634142,58.7603,58.6439,-3.69612,7.6564e-21
0.640161,58.8822,58.7641,-3.72616,3.0647e-20
0.646168,59.0021,58.8824,-3.75604,7.76688e-21
0.652163,59.1201,58.9988,-3.78576,-3.73104e-20
0.658147,59.2363,59.1133,-3.81533,-1.44291e-20
0.66412,59.3507,59.226,-3.84473,7.00596e-21
0.670083,59.4633,59.337,-3.87399,-2.14581e-20
0.676035,59.5742,59.4462,-3.9031,-7.21135e-21
0.681978,59.6834,59.5537,-3.93206,3.16262e-22
0.687911,59.791,59.6596,-3.96087,1.29037e-20
0.693835,59.8969,59.7639,-3.98954,2.73324e-20
0.699751,60.0013,59.8666,-4.01808,-6.50636e-21
0.705657,60.1042,59.9678,-4.04647,6.31791e-21
0.711556,60.2055,60.0675,-4.07473,8.99857e-23
0.717447,60.3055,60.1657,-4.10286,-6.2279e-21
0.72333,60.404,60.2625,-4.13086,2.49601e-20
0.729206,60.5011,60.358,-4.15874,3.50126e-22
0.735076,60.5969,60.4521,-4.18649,-5.47472e-20
0.740938,60.6914,60.5449,-4.21412,5.37845e-21
0.746795,60.7846,60.6364,-4.24162,2.9799e-20
0.752645,60.8765,60.7267,-4.26902,5.31034e-21
0.75849,60.9673,60.8157,-4.2963,1.50151e-22
0.76433,61.0569,60.9036,-4.32347,-3.3497e-20
0.770165,61.1454,60.9904,-4.35053,-2.8024e-20
0.775995,61.2327,61.076,-4.37749,-6.40909e-23
0.78182,61.3189,61.1606,-4.40436,2.70594e-20
0.787642,61.4042,61.2441,-4.43112,2.17197e-20
0.79346,61.4884,61.3266,-4.45778,5.44717e-21
0.799274,61.5716,61.4081,-4.48436,7.04201e-23
0.805085,61.6539,61.4887,-4.51084,4.92167e-21
0.810893,61.7352,61.5683,-4.53724,1.30519e-22
0.816699,61.8157,61.647,-4.56355,-1.24955e-20
0.822503,61.8953,61.7248,-4.58978,-9.93864e-21
0.828304,61.974,61.8018,-4.61594,-1.95528e-22
0.834104,62.0519,61.878,-4.64202,9.75906e-21
0.839903,62.129,61.9533,-4.66803,4.65798e-21
0.8457,62.2053,62.0279,-4.69397,-2.25897e-21
0.851496,62.2809,62.1018,-4.71984,-6.97275e-21
0.857292,62.3557,62.1748,-4.74565,-2.39847e-21
0.863088,62.4299,62.2472,-4.7714,7.99773e-21
0.868884,62.5033,62.319,-4.7971,2.86347e-21
0.87468,62.5761,62.39,-4.82274,-1.1811e-21
0.880477,62.6483,62.4604,-4.84833,1.9984e-21
0.886275,62.7198,62.5301,-4.87387,-2.22022e-21
0.892074,62.7908,62.5993,-4.89937,-2.63541e-22
0.897874,62.8611,62.6679,-4.92482,-1.11318e-21
0.903677,62.9309,62.7359,-4.95024,-2.11394e-21
0.909481,63.0001,62.8033,-4.97561,5.28295e-21
0.915287,63.0688,62.8703,-5.00096,3.12174e-21
0.921096,63.137,62.9366,-5.02627,-4.14711e-21
0.926908,63.2047,63.0025,-5.05155,-1.10019e-20
0.932723,63.2719,63.0679,-5.0768,-1.00542e-22
0.938542,63.3386,63.1328,-5.10203,7.99791e-21
0.944364,63.4048,63.1972,-5.12724,1.19006e-20
0.95019,63.4706,63.2611,-5.15243,7.87449e-21
0.956021,63.5359,63.3246,-5.1776,-1.54663e-20
0.961856,63.6008,63.3876,-5.20276,-2.10204e-20
0.967695,63.6652,63.4502,-5.2279,1.85764e-20
0.97354,63.7293,63.5124,-5.25304,1.87906e-20
0.97939,63.7929,63.5741,-5.27817,-1.12824e-20
0.985246,63.8561,63.6355,-5.30329,-1.81653e-20
0.991107,63.9188,63.6964,-5.32841,-3.67868e-21
0.996974,63.9812,63.7569,-5.35353,1.10031e-20
1.00285,64.0432,63.8169,-5.37865,-3.48225e-21
1.00873,64.1048,63.8766,-5.40377,3.42257e-21
1.01462,64.166,63.9359,-5.4289,-7.02201e-21
1.02051,64.2268,63.9947,-5.45403,-8.8843e-23
1.02641,64.2871,64.0532,-5.47917,-1.04437e-20
1.03232,64.3471,64.1112,-5.50432,-6.78257e-21
1.03824,64.4066,64.1688,-5.52949,2.71236e-20
1.04416,64.4658,64.226,-5.55466,1.3106e-20
1.0501,64.5245,64.2827,-5.57986,-1.28908e-20
1.05604,64.5827,64.339,-5.60507,-3.28269e-20
1.06199,64.6406,64.3949,-5.6303,3.86343e-20
1.06795,64.698,64.4503,-5.65556,2.63764e-20
1.07392,64.7549,64.5053,-5.68083,-6.50307e-21
1.0799,64.8114,64.5597,-5.70614,1.95e-20
1.08589,64.8674,64.6137,-5.73146,1.93334e-20
1.09189,64.9229,64.6672,-5.75682,6.27937e-21
1.0979,64.9779,64.7201,-5.78222,-6.90321e-20
1.10392,65.0324,64.7725,-5.80764,-2.50822e-20
1.10996,65.0863,64.8244,-5.83311,1.27989e-20
1.116,65.1397,64.8757,-5.85861,6.03805e-20
1.12205,65.1925,64.9264,-5.88415,4.88138e-20
1.12812,65.2447,64.9765,-5.90975,-1.89583e-22
1.1342,65.2963,65.026,-5.93539,-3.58832e-20
1.14029,65.3473,65.0749,-5.96108,-1.0642e-19
1.14639,65.3977,65.1231,-5.98682,1.10872e-20
1.1525,65.4475,65.1707,-6.01263,3.56815e-20
1.15863,65.4965,65.2176,-6.0385,-1.46113e-22
1.16477,65.5449,65.2637,-6.06444,1.03749e-19
1.17093,65.5926,65.3092,-6.09045,-5.63916e-20
1.17709,65.6396,65.354,-6.11651,-4.65133e-20
1.18328,65.686,65.3981,-6.14265,3.45391e-20
1.18947,65.7318,65.4417,-6.16887,-9.10477e-20
1.19568,65.7772,65.4848,-6.19517,3.74847e-23
1.2019,65.8222,65.5275,-6.22154,4.55944e-20
1.20814,65.8666,65.5696,-6.24798,-3.45922e-20
1.21439,65.9107,65.6113,-6.2745,1.11915e-20
1.22066,65.9542,65.6525,-6.3011,-9.43528e-23
1.22695,65.9973,65.6932,-6.32778,1.24047e-22
1.23324,66.0399,65.7334,-6.35454,4.5901e-20
1.23956,66.082,65.7731,-6.3814,-1.11856e-20
1.24589,66.1237,65.8124,-6.40835,2.2492e-20
1.25224,66.1649,65.8511,-6.43539,-1.15496e-19
1.2586,66.2056,65.8894,-6.46254,-4.47883e-20
1.26498,66.2459,65.9272,-6.48978,9.32061e-20
1.27137,66.2858,65.9646,-6.51713,1.1675e-19
1.27779,66.3252,66.0015,-6.54459,-9.48607e-20
1.28422,66.3642,66.0379,-6.57215,-1.88541e-19
1.29067,66.4028,66.0739,-6.59984,9.51851e-20
1.29713,66.441,66.1096,-6.62764,9.54128e-20
1.30361,66.4788,66.1448,-6.65556,2.32945e-20
1.31012,66.5163,66.1796,-6.6836,-2.35734e-20
1.31663,66.5534,66.2141,-6.71178,-9.7395e-20
1.32317,66.5902,66.2482,-6.74009,2.44305e-20
1.32973,66.6268,66.282,-6.76853,-6.95102e-22
1.3363,66.663,66.3156,-6.79711,-9.89264e-20
1.3429,66.6991,66.3489,-6.82583,7.60992e-20
1.34951,66.735,66.382,-6.85471,1.0076e-19
1.35614,66.7707,66.4149,-6.88373,2.46825e-20
1.36279,66.8064,66.4477,-6.9129,1.03248e-19
1.36947,66.8419,66.4804,-6.94223,-2.64345e-20
1.37616,66.8775,66.5131,-6.97172,-7.83571e-20
1.38287,66.9131,66.5458,-7.00137,1.06759e-19
1.3896,66.9487,66.5785,-7.0312,-1.34553e-19
1.39635,66.9846,66.6113,-7.06119,-8.10053e-20
1.40313,67.0206,66.6444,-7.09136,1.08978e-19
1.40992,67.0569,66.6777,-7.12171,-1.11706e-19
1.41673,67.0936,66.7113,-7.15225,-2.60944e-20
1.42357,67.1307,66.7453,-7.18298,8.56195e-20
1.43043,67.1683,66.7798,-7.2139,2.87359e-20
1.4373,67.2067,66.8151,-7.24499,1.19147e-19
1.44421,67.2464,66.8516,-7.27633,-2.93262e-21
1.45113,67.2878,66.8898,-7.30797,-2.21831e-19
1.45807,67.3313,66.9301,-7.3399,-1.28454e-19
1.46504,67.3774,66.9728,-7.37214,6.94756e-20
1.47203,67.4263,67.0185,-7.40472,1.42859e-19
1.47904,67.4787,67.0676,-7.43766,2.27781e-19
1.48607,67.5352,67.1207,-7.47099,-3.36561e-19
1.49313,67.5965,67.1786,-7.50476,1.18991e-19
1.50021,67.6634,67.242,-7.539,-4.30062e-20
1.50731,67.7366,67.3119,-7.57374,4.87008e-20
1.51444,67.817,67.3888,-7.60903,2.69445e-19
1.52159,67.9052,67.4735,-7.64487,-3.15249e-19
1.52876,68.0015,67.5663,-7.68127,-7.99783e-21
1.53596,68.1056,67.6668,-7.71819,7.62708e-21
1.54318,68.2166,67.7743,-7.75557,8.33569e-19
1.55043,68.3333,67.8875,-7.79328,4.10567e-19
1.5577,68.4539,68.0045,-7.83123,-7.50252e-19
1.56499,68.5764,68.1234,-7.86929,-4.59836e-19
1.57231,68.6992,68.2426,-7.90738,6.40938e-19
1.57965,68.8211,68.3609,-7.94544,-1.19661e-20
1.58702,68.9414,68.4776,-7.98343,-6.52922e-19
1.59442,69.0597,68.5923,-8.02135,1.64228e-19
1.60184,69.176,68.7049,-8.05921,-2.42731e-21
1.60928,69.2903,68.8156,-8.09701,-1.66665e-19
1.61675,69.4028,68.9244,-8.13478,0
1.62425,69.5137,69.0316,-8.1725,0
1.63178,69.6229,69.1371,-8.2102,1.76126e-19
1.63932,69.7307,69.2412,-8.24788,-2.40363e-21
1.6469,69.8371,69.3439,-8.28555,-7.38208e-19
1.6545,69.9422,69.4452,-8.32321,7.56916e-19
1.66213,70.0461,69.5453,-8.36086,5.57548e-19
1.66979,70.1488,69.6442,-8.39852,-7.59072e-19
1.67747,70.2504,69.742,-8.43618,-7.76269e-19
1.68518,70.3509,69.8387,-8.47384,-1.82789e-19
1.69292,70.4504,69.9343,-8.51152,7.87115e-19
1.70069,70.5488,70.0289,-8.54922,1.93621e-19
1.70848,70.6464,70.1226,-8.58694,1.00616e-18
