y,U.mag,U_0,U_1,U_2
0.162456,21.877,21.8508,-1.07057,1.22964e-21
0.165588,21.9341,21.9069,-1.0934,-2.19113e-19
0.168754,21.9921,21.9637,-1.11649,5.12277e-24
0.171953,22.0509,22.0214,-1.13983,1.0778e-19
0.175185,22.1105,22.0799,-1.16341,2.15007e-19
0.178449,22.171,22.1392,-1.18723,1.07199e-19
0.181745,22.2324,22.1994,-1.2113,-1.06114e-19
0.185072,22.2946,22.2604,-1.2356,-2.11649e-19
0.18843,22.3577,22.3222,-1.26013,-5.33147e-22
0.191818,22.4216,22.3848,-1.28489,1.05029e-19
0.195237,22.4864,22.4483,-1.30988,2.20718e-34
0.198686,22.5521,22.5126,-1.3351,1.03476e-19
0.202164,22.6186,22.5777,-1.36054,-2.05438e-19
0.205671,22.686,22.6436,-1.38619,-2.06291e-19
0.209207,22.7543,22.7105,-1.41204,2.05263e-19
0.212771,22.8238,22.7785,-1.43812,3.08439e-19
0.216363,22.8947,22.8478,-1.46445,1.02606e-19
0.219983,22.967,22.9186,-1.49099,-2.06695e-19
0.223631,23.0407,22.9907,-1.51776,-1.03504e-19
0.227306,23.1159,23.0642,-1.54475,-1.03943e-19
0.231008,23.1924,23.139,-1.57195,1.54434e-22
0.234738,23.2702,23.2152,-1.59936,2.08488e-19
0.238494,23.3494,23.2926,-1.62698,-9.77785e-23
0.242277,23.4299,23.3713,-1.6548,6.4e-23
0.246086,23.5116,23.4513,-1.68283,-9.34931e-23
0.249922,23.5947,23.5325,-1.71105,-1.04648e-19
0.253785,23.6789,23.6149,-1.73948,2.09582e-19
0.257675,23.7644,23.6985,-1.7681,1.04727e-19
0.261592,23.8511,23.7833,-1.79691,-2.09664e-19
0.265536,23.939,23.8692,-1.82591,1.04855e-19
0.269507,24.028,23.9563,-1.8551,-2.09599e-19
0.273506,24.1182,24.0445,-1.88448,-1.04876e-19
0.277532,24.2095,24.1337,-1.91405,2.09613e-19
0.281587,24.3019,24.2241,-1.9438,-1.04713e-19
0.28567,24.3955,24.3155,-1.97375,1.04655e-19
0.289783,24.4901,24.408,-2.00388,-1.04514e-19
0.293925,24.5858,24.5014,-2.0342,-1.04661e-19
0.298097,24.6825,24.596,-2.06471,2.08798e-19
0.3023,24.7803,24.6916,-2.09542,8.61431e-23
0.306534,24.8792,24.7881,-2.12632,-3.12671e-19
0.310801,24.9791,24.8857,-2.15742,2.08027e-19
0.3151,25.0801,24.9844,-2.18873,1.04365e-19
0.319434,25.1821,25.084,-2.22023,-2.08119e-19
0.323801,25.2852,25.1847,-2.25195,-1.03695e-19
0.328205,25.3893,25.2864,-2.28388,-1.03873e-19
0.332645,25.4946,25.3891,-2.31602,3.11084e-19
0.337123,25.6009,25.493,-2.34839,-1.03411e-19
0.341639,25.7084,25.5979,-2.38099,-1.03726e-19
0.346196,25.817,25.7039,-2.41383,2.06996e-19
0.350793,25.9268,25.811,-2.44691,-1.1008e-22
0.355433,26.0378,25.9193,-2.48025,2.06932e-19
0.360117,26.15,26.0289,-2.51384,4.13901e-19
0.364846,26.2636,26.1397,-2.54771,-2.07165e-19
0.369621,26.3786,26.2519,-2.58186,-2.06919e-19
0.374445,26.495,26.3655,-2.6163,-4.14968e-19
0.379318,26.6129,26.4805,-2.65105,1.02708e-21
0.384243,26.7324,26.5971,-2.68611,6.22979e-19
0.38922,26.8537,26.7154,-2.72151,-2.08649e-19
0.394252,26.9768,26.8355,-2.75725,6.21759e-22
0.39934,27.1018,26.9575,-2.79335,-2.10703e-19
0.404487,27.2291,27.0816,-2.82984,-2.09095e-19
0.409693,27.3585,27.2079,-2.86672,2.10853e-19
0.414962,27.4905,27.3367,-2.90403,1.02651e-22
0.420294,27.6253,27.4682,-2.94179,2.14901e-19
0.425692,27.763,27.6026,-2.98001,-2.18445e-19
0.431159,27.904,27.7402,-3.01873,4.10471e-21
0.436695,28.0485,27.8813,-3.05798,4.37445e-19
0.442303,28.1971,28.0264,-3.09779,-1.11929e-19
0.447987,28.35,28.1757,-3.13819,-1.11977e-19
0.453746,28.5077,28.3298,-3.17922,-2.30591e-19
0.459585,28.6707,28.4891,-3.22093,4.07786e-21
0.465506,28.8396,28.6543,-3.26335,1.15034e-19
0.47151,29.0149,28.8259,-3.30654,-1.19573e-19
0.477601,29.1972,29.0043,-3.35053,5.3431e-23
0.483781,29.386,29.1892,-3.39517,1.25963e-19
0.48994,29.5793,29.3786,-3.44,-1.24952e-21
0.496054,29.7754,29.5708,-3.4847,1.28495e-19
0.502121,29.973,29.7646,-3.52918,-1.28711e-19
0.508144,30.1716,29.9592,-3.57339,-3.84374e-19
0.514122,30.3703,30.1541,-3.6173,1.27854e-19
0.520057,30.5686,30.3486,-3.66088,2.55278e-19
0.525949,30.7662,30.5424,-3.70413,-2.53067e-19
0.531799,30.9626,30.735,-3.74702,-2.01262e-21
0.537608,31.1576,30.9263,-3.78956,3.78457e-19
0.543375,31.3512,31.1162,-3.83174,-2.49306e-19
0.549103,31.5432,31.3044,-3.87356,-1.58586e-21
0.554792,31.7334,31.491,-3.91502,1.24659e-19
0.560442,31.9219,31.6758,-3.95612,-1.23054e-19
0.566053,32.1086,31.8588,-3.99688,2.08342e-32
0.571628,32.2934,32.0401,-4.03728,1.20543e-19
0.577166,32.4765,32.2195,-4.07734,8.47917e-22
0.582668,32.6577,32.3971,-4.11705,-1.19693e-19
0.588135,32.8369,32.5728,-4.15643,2.00543e-32
0.593567,33.0142,32.7465,-4.19546,-1.17015e-19
0.598965,33.1895,32.9183,-4.23416,2.31262e-19
0.604329,33.3629,33.0882,-4.27253,1.17944e-19
0.609661,33.5343,33.2561,-4.31057,-4.58776e-19
0.61496,33.7037,33.4221,-4.34829,-1.86471e-21
0.620228,33.8712,33.5861,-4.38568,2.2658e-19
0.625465,34.0367,33.7482,-4.42275,-1.11375e-19
0.630672,34.2003,33.9083,-4.45952,2.19938e-19
0.635848,34.3619,34.0665,-4.49598,2.21791e-19
0.640996,34.5216,34.2229,-4.53214,-2.18054e-19
0.646115,34.6795,34.3773,-4.56801,-1.08532e-19
0.651205,34.8355,34.5299,-4.60358,0
0.656268,34.9896,34.6807,-4.63888,-1.78783e-32
0.661304,35.1419,34.8297,-4.6739,-1.04778e-19
0.666314,35.2924,34.9769,-4.70865,-1.04769e-19
0.671298,35.4411,35.1223,-4.74313,2.05844e-19
0.676256,35.5882,35.2661,-4.77736,1.84872e-21
0.681189,35.7335,35.4081,-4.81133,-1.02909e-19
0.686097,35.8771,35.5485,-4.84505,9.24015e-22
0.690982,36.0191,35.6872,-4.87854,-1.00093e-19
0.695843,36.1595,35.8243,-4.91178,-9.82651e-20
0.700681,36.2982,35.9598,-4.94479,1.93916e-19
0.705497,36.4354,36.0938,-4.97757,1.95707e-19
0.71029,36.5709,36.2261,-5.01013,-9.05578e-22
0.715062,36.705,36.357,-5.04248,8.8659e-22
0.719813,36.8376,36.4864,-5.0746,-9.47378e-20
0.724543,36.9686,36.6143,-5.10652,-9.28948e-20
0.729252,37.0982,36.7407,-5.13823,-9.29445e-20
0.733942,37.2263,36.8656,-5.16974,-4.10999e-23
0.738613,37.353,36.9892,-5.20105,9.03245e-20
0.743264,37.4783,37.1113,-5.23217,1.79753e-19
0.747896,37.6022,37.2321,-5.26309,8.61667e-22
0.752511,37.7248,37.3515,-5.29384,-9.31233e-22
0.757107,37.8459,37.4695,-5.32439,8.76356e-20
0.761686,37.9658,37.5863,-5.35477,-1.46293e-23
0.766248,38.0843,37.7017,-5.38498,-1.2765e-19
0.770794,38.2015,37.8158,-5.41501,-1.27639e-19
0.775323,38.3174,37.9286,-5.44488,4.17254e-20
0.779836,38.4321,38.0402,-5.47458,4.17217e-20
0.784333,38.5455,38.1505,-5.50411,-4.08507e-20
0.788815,38.6577,38.2596,-5.53349,-4.41737e-22
0.793282,38.7687,38.3675,-5.56272,8.04617e-20
0.797735,38.8784,38.4742,-5.59179,4.00487e-20
0.802173,38.987,38.5797,-5.62072,-3.92107e-20
0.806597,39.0944,38.6841,-5.6495,-4.09354e-22
0.811008,39.2007,38.7873,-5.67814,3.88242e-20
0.815406,39.3058,38.8893,-5.70664,-7.60247e-20
0.81979,39.4097,38.9902,-5.735,-3.84216e-20
0.824162,39.5126,39.0901,-5.76323,3.76287e-20
0.828522,39.6144,39.1888,-5.79133,-1.33512e-34
0.832869,39.7151,39.2864,-5.8193,3.64465e-20
0.837205,39.8146,39.3829,-5.84715,3.84416e-22
0.841529,39.9132,39.4785,-5.87488,-7.17069e-20
0.845842,40.0107,39.5729,-5.90249,-3.78824e-22
0.850145,40.1072,39.6664,-5.92998,3.82821e-22
0.854436,40.2027,39.7588,-5.95735,-3.73318e-22
0.858718,40.2971,39.8502,-5.98462,3.77065e-22
0.862989,40.3906,39.9406,-6.01177,-3.67813e-22
0.86725,40.483,40.0301,-6.03883,3.37655e-20
0.871502,40.5745,40.1186,-6.06578,-3.30565e-20
0.875745,40.6651,40.2061,-6.09263,3.23075e-20
0.879979,40.7547,40.2926,-6.11938,3.30533e-20
0.884204,40.8433,40.3783,-6.14603,-1.63218e-20
0.88842,40.9311,40.463,-6.17259,1.752e-22
0.892629,41.0179,40.5467,-6.19906,-1.89948e-22
0.896829,41.1038,40.6296,-6.22544,1.56222e-20
0.901022,41.1888,40.7116,-6.25174,-1.52811e-20
0.905207,41.273,40.7927,-6.27795,-3.03871e-20
0.909384,41.3563,40.8729,-6.30408,-1.51187e-20
0.913555,41.4387,40.9523,-6.33013,-1.47807e-20
0.917719,41.5202,41.0308,-6.3561,2.90616e-20
0.921876,41.6009,41.1085,-6.38199,4.38297e-20
0.926027,41.6808,41.1853,-6.40782,9.16539e-24
0.930172,41.7599,41.2613,-6.43357,-2.82496e-20
0.934311,41.8382,41.3365,-6.45926,-3.18975e-22
0.938444,41.9156,41.4109,-6.48488,2.7928e-20
0.942572,41.9923,41.4845,-6.51043,-2.73087e-20
0.946694,42.0682,41.5573,-6.53592,-1.37986e-20
0.950812,42.1433,41.6294,-6.56135,2.01654e-20
0.954925,42.2177,41.7007,-6.58672,-1.31167e-20
0.959033,42.2913,41.7712,-6.61204,-6.74163e-21
0.963136,42.3641,41.8409,-6.6373,2.5938e-20
0.967235,42.4363,41.91,-6.66251,1.44525e-22
0.971331,42.5077,41.9783,-6.68767,-1.27499e-20
0.975422,42.5784,42.0459,-6.71278,0
0.97951,42.6484,42.1128,-6.73784,0
0.983595,42.7177,42.179,-6.76286,1.31267e-24
0.987676,42.7863,42.2444,-6.78784,-7.52508e-22
0.991755,42.8542,42.3092,-6.81278,-9.65979e-24
0.99583,42.9215,42.3733,-6.83767,7.4416e-22
0.999903,42.9881,42.4368,-6.86253,1.4557e-21
1.00397,43.0541,42.4996,-6.88735,2.89502e-21
1.00804,43.1194,42.5617,-6.91214,-4.25639e-21
1.01211,43.1841,42.6233,-6.9369,-6.16984e-23
1.01617,43.2482,42.6842,-6.96163,8.41707e-21
1.02023,43.3116,42.7444,-6.98633,-2.72583e-21
1.0243,43.3745,42.8041,-7.01101,-5.50887e-21
1.02836,43.4367,42.8631,-7.03566,0
1.03241,43.4984,42.9216,-7.06029,0
1.03647,43.5596,42.9795,-7.0849,-5.27128e-21
1.04053,43.6201,43.0369,-7.10948,-6.03684e-23
1.04459,43.6802,43.0936,-7.13406,1.03802e-20
1.04864,43.7396,43.1498,-7.15861,-1.01524e-20
1.0527,43.7986,43.2055,-7.18315,-5.21634e-21
1.05675,43.857,43.2607,-7.20769,1.01054e-20
1.06081,43.9149,43.3153,-7.23221,-9.90572e-21
1.06487,43.9723,43.3694,-7.25672,-1.09269e-22
1.06892,44.0292,43.423,-7.28122,9.80582e-21
1.07298,44.0857,43.4761,-7.30572,-9.59886e-21
1.07704,44.1416,43.5287,-7.33022,-9.60702e-21
1.0811,44.1971,43.5809,-7.35472,9.41515e-21
1.08516,44.2522,43.6326,-7.37922,9.42309e-21
1.08923,44.3069,43.6839,-7.40374,9.24469e-21
1.09329,44.3611,43.7348,-7.42826,-1.82243e-20
1.09736,44.415,43.7852,-7.45279,-1.83822e-20
1.10144,44.4684,43.8352,-7.47733,1.80628e-20
1.10551,44.5215,43.8849,-7.50189,-2.66485e-20
1.10959,44.5742,43.9342,-7.52646,1.73606e-20
1.11368,44.6266,43.9831,-7.55105,1.79599e-20
1.11777,44.6786,44.0316,-7.57566,-3.17203e-22
1.12186,44.7303,44.0799,-7.60028,1.75125e-20
1.12595,44.7817,44.1277,-7.62493,-1.72048e-20
1.13005,44.8327,44.1753,-7.64959,3.38582e-20
1.13416,44.8835,44.2225,-7.67428,2.67551e-22
1.13827,44.9339,44.2694,-7.699,-5.02422e-20
1.14238,44.984,44.316,-7.72374,-1.66665e-20
1.1465,45.0339,44.3623,-7.7485,3.28129e-20
1.15063,45.0836,44.4084,-7.7733,1.65191e-20
1.15476,45.1329,44.4541,-7.79812,-3.24441e-20
1.1589,45.1821,44.4997,-7.82298,-9.76042e-23
1.16304,45.231,44.5449,-7.84787,1.60373e-20
1.16719,45.2796,44.5899,-7.87279,-5.45617e-33
1.17135,45.3281,44.6347,-7.89774,-1.57017e-20
1.17551,45.3763,44.6793,-7.92273,1.55104e-20
1.17968,45.4244,44.7237,-7.94775,1.56989e-20
1.18385,45.4722,44.7678,-7.97281,-1.553e-20
1.18803,45.5199,44.8118,-7.99791,-1.07542e-25
1.19223,45.5674,44.8555,-8.02305,1.52207e-20
1.19642,45.6147,44.8991,-8.04823,1.52016e-20
1.20063,45.6619,44.9425,-8.07345,-1.50285e-20
1.20484,45.7089,44.9857,-8.09871,-2.99811e-20
1.20907,45.7558,45.0288,-8.12402,-8.11205e-23
1.2133,45.8026,45.0718,-8.14937,-4.42565e-20
1.21754,45.8492,45.1146,-8.17476,-3.03753e-22
1.22179,45.8958,45.1572,-8.2002,3.11503e-22
1.22605,45.9422,45.1998,-8.22569,-2.84003e-22
1.23031,45.9884,45.2422,-8.25122,5.8231e-20
1.23459,46.0347,45.2845,-8.2768,2.88168e-20
1.23888,46.0808,45.3267,-8.30243,1.27651e-22
1.24318,46.1268,45.3687,-8.32812,-9.90039e-23
1.24749,46.1728,45.4107,-8.35385,2.85532e-20
1.25181,46.2186,45.4526,-8.37964,-5.66727e-20
1.25614,46.2644,45.4944,-8.40547,-5.6631e-20
1.26048,46.3102,45.5362,-8.43136,2.8099e-20
1.26483,46.3559,45.5778,-8.45731,2.80944e-20
1.2692,46.4015,45.6194,-8.48331,5.57895e-20
1.27358,46.447,45.6608,-8.50936,1.93753e-22
1.27797,46.4925,45.7022,-8.53547,-8.32746e-20
1.28237,46.5379,45.7435,-8.56164,-9.21359e-23
1.28678,46.5832,45.7847,-8.58786,2.75864e-20
1.29121,46.6284,45.8258,-8.61414,9.41544e-33
1.29566,46.6736,45.8668,-8.64047,2.73411e-20
1.30011,46.7187,45.9077,-8.66686,2.73748e-20
1.30458,46.7638,45.9486,-8.69331,-5.46181e-20
1.30907,46.8088,45.9895,-8.71982,-8.19828e-20
1.31357,46.8539,46.0303,-8.74639,2.72976e-20
1.31809,46.899,46.0711,-8.77302,5.46283e-20
1.32262,46.9441,46.1119,-8.79971,4.08638e-23
1.32716,46.9892,46.1527,-8.82645,5.46296e-20
1.33173,47.0343,46.1935,-8.85326,-6.87639e-23
1.33631,47.0794,46.2344,-8.88013,-1.09331e-19
1.3409,47.1246,46.2752,-8.90707,4.27451e-23
1.34552,47.1698,46.316,-8.93407,5.47168e-20
1.35015,47.215,46.3568,-8.96113,0
1.3548,47.2602,46.3976,-8.98825,0
1.35947,47.3055,46.4385,-9.01543,0
1.36415,47.3508,46.4793,-9.04269,0
1.36886,47.3961,46.5201,-9.07,0
1.37359,47.4414,46.561,-9.09739,2.76139e-20
1.37833,47.4868,46.6019,-9.12484,-5.65831e-23
1.3831,47.5322,46.6428,-9.15235,-2.76708e-20
1.38788,47.5777,46.6836,-9.17994,5.55162e-20
1.39269,47.6232,46.7246,-9.20759,-2.79932e-20
1.39752,47.6687,46.7655,-9.23531,-2.76585e-20
1.40237,47.7143,46.8065,-9.2631,2.78463e-20
1.40725,47.7598,46.8474,-9.29095,-2.80053e-20
1.41215,47.8055,46.8884,-9.31887,2.81714e-20
1.41707,47.8512,46.9294,-9.34687,-9.9307e-23
1.42201,47.8969,46.9704,-9.37494,-2.82711e-20
1.42698,47.9427,47.0115,-9.40308,0
1.43198,47.9885,47.0526,-9.43129,0
1.437,48.0344,47.0937,-9.45957,-5.73412e-20
1.44205,48.0803,47.1348,-9.48792,2.60491e-22
1.44712,48.1262,47.176,-9.51634,-2.51991e-22
1.45222,48.1723,47.2172,-9.54483,-5.79125e-20
1.45735,48.2184,47.2585,-9.5734,-4.7893e-23
1.46251,48.2645,47.2997,-9.60204,1.69116e-22
