y,U.mag,U_0,U_1,U_2
0.0271475,8.07178,8.07117,-0.0989057,2.02294e-20
0.0280432,7.99029,7.9896,-0.104379,-2.00305e-20
0.0289655,7.90728,7.9065,-0.110107,1.60416e-36
0.0299152,7.82275,7.82188,-0.11611,-3.21416e-34
0.0308929,7.73644,7.73546,-0.12245,1.01002e-20
0.0318994,7.64757,7.64647,-0.129251,-3.00324e-22
0.0329356,7.55535,7.5541,-0.136649,-1.04006e-20
0.0340022,7.45945,7.45804,-0.14474,0
0.0351001,7.36034,7.35872,-0.153524,-3.25522e-34
0.03623,7.25906,7.25721,-0.162907,6.41308e-36
0.0373929,7.15679,7.15469,-0.17275,1.05205e-20
0.0385895,7.05446,7.05207,-0.182916,1.06911e-20
0.0398209,6.95258,6.94987,-0.193309,1.70405e-22
0.0410878,6.85128,6.84823,-0.203887,-1.01471e-20
0.0423913,6.75043,6.74699,-0.214651,-1.01469e-20
0.0437322,6.64976,6.64591,-0.225633,-1.22828e-22
0.0451115,6.54901,6.5447,-0.236875,1.95029e-20
0.0465301,6.44797,6.44315,-0.248419,-1.92415e-20
0.0479892,6.34655,6.34117,-0.260297,-2.28247e-22
0.0494895,6.24472,6.23874,-0.272523,2.18996e-22
0.0510323,6.14258,6.13592,-0.2851,-2.34246e-22
0.0526185,6.04022,6.03282,-0.298018,1.92236e-20
0.0542491,5.93778,5.92957,-0.311262,-1.45223e-22
0.0559252,5.83534,5.82624,-0.324816,1.83644e-22
0.057648,5.73297,5.7229,-0.338665,-1.86581e-20
0.0594184,5.6307,5.61957,-0.352798,-2.47967e-23
0.0612376,5.52852,5.51624,-0.367209,-1.82004e-20
0.0631067,5.4264,5.41288,-0.381893,1.79261e-20
0.0650269,5.32431,5.30942,-0.396849,1.81888e-20
0.0669992,5.22218,5.20581,-0.412074,-1.15222e-22
0.0690248,5.11999,5.10201,-0.427564,-1.7613e-20
0.0711049,5.0177,4.99797,-0.443312,1.75024e-20
0.0732406,4.91528,4.89366,-0.459308,3.53241e-20
0.0754332,4.81271,4.78904,-0.475541,-3.50612e-20
0.0776837,4.70999,4.68409,-0.491998,-1.74473e-20
0.0799933,4.60711,4.5788,-0.508659,1.72689e-20
0.0823633,4.50412,4.4732,-0.525499,3.46781e-20
0.0847948,4.40097,4.36723,-0.542503,-1.7077e-20
0.0872889,4.29755,4.26076,-0.559665,-6.88392e-20
0.089847,4.19386,4.15378,-0.576966,3.40735e-20
0.0924701,4.08996,4.04632,-0.594368,6.84255e-20
0.0951595,3.98584,3.93835,-0.611856,-6.86862e-20
0.0979162,3.8814,3.82976,-0.62943,-6.82935e-20
0.100741,3.77662,3.72048,-0.647082,6.94112e-20
0.103636,3.6715,3.61049,-0.6648,-5.94012e-22
0.106602,3.56607,3.49979,-0.682572,-6.96124e-20
0.10964,3.46033,3.38833,-0.700384,7.01199e-20
0.112751,3.35428,3.27608,-0.718219,-3.0154e-22
0.115935,3.24791,3.16296,-0.73607,-3.50415e-20
0.119195,3.14122,3.04891,-0.753932,1.66261e-22
0.122532,3.03422,2.93387,-0.771799,2.13207e-22
0.125945,2.92692,2.81779,-0.789663,3.50902e-20
0.129436,2.81937,2.7006,-0.80751,3.17866e-22
0.133007,2.71159,2.58221,-0.825329,3.36133e-22
0.136657,2.60364,2.46255,-0.843112,-3.67989e-20
0.140389,2.49559,2.34153,-0.860857,-3.64809e-20
0.144202,2.38757,2.21906,-0.878563,-2.82899e-22
0.148097,2.27974,2.09507,-0.896234,3.75153e-20
0.152075,2.17229,1.96947,-0.913878,3.77992e-20
0.156138,2.06552,1.84215,-0.931502,-7.72138e-20
0.160284,1.95979,1.71304,-0.949119,-7.72115e-20
0.164516,1.85559,1.58205,-0.966746,4.48401e-24
0.168832,1.75355,1.44908,-0.984406,4.43651e-24
0.173235,1.65448,1.31403,-1.00213,1.62059e-19
0.177724,1.55945,1.17681,-1.01995,8.00031e-20
0.182299,1.46981,1.03733,-1.03792,8.49679e-20
0.186961,1.38728,0.895503,-1.05608,-2.74693e-21
0.191709,1.31396,0.751245,-1.07451,-8.35467e-20
0.196544,1.25234,0.604483,-1.09327,-8.96051e-20
0.201466,1.20518,0.455151,-1.11245,-8.61529e-20
0.206475,1.17528,0.303195,-1.13214,8.96747e-20
0.21157,1.16513,0.148574,-1.15243,-1.86548e-19
0.21675,1.17642,-0.00873833,-1.17344,3.99417e-21
0.222017,1.20978,-0.168751,-1.19528,2.87891e-19
0.227368,1.26469,-0.331455,-1.21808,-2.25467e-21
0.232804,1.33964,-0.496819,-1.24196,2.3974e-21
0.238324,1.43257,-0.664792,-1.26705,-1.0704e-19
0.243926,1.54123,-0.835296,-1.29349,-1.01872e-19
0.24961,1.66342,-1.00823,-1.32141,2.17305e-19
0.255375,1.79715,-1.18346,-1.35093,-3.04355e-21
0.26122,1.94069,-1.36082,-1.38217,1.19492e-19
0.267144,2.09259,-1.54015,-1.41522,-1.26644e-19
0.273144,2.25159,-1.72127,-1.45014,-2.3589e-19
0.27922,2.41665,-1.90397,-1.48697,1.23428e-19
0.28537,2.58688,-2.08808,-1.5257,-1.31223e-19
0.291592,2.76155,-2.27344,-1.56633,-1.31234e-19
0.297884,2.94003,-2.45991,-1.60882,1.39705e-19
0.304245,3.1218,-2.64734,-1.65309,-1.48682e-19
0.310673,3.30641,-2.83562,-1.69911,9.08848e-21
0.317165,3.49345,-3.02458,-1.74681,2.97491e-19
0.323718,3.68251,-3.21401,-1.79614,-3.15799e-19
0.330332,3.87315,-3.40364,-1.84702,8.7582e-21
0.337003,4.06486,-3.59311,-1.89933,-3.44591e-19
0.343728,4.25707,-3.78199,-1.95294,-3.28612e-19
0.350506,4.44912,-3.96972,-2.00765,6.881e-19
0.357333,4.64024,-4.15568,-2.06321,7.13823e-19
0.364206,4.82956,-4.33909,-2.11933,-7.26385e-21
0.371123,5.01603,-4.51907,-2.17559,-2.64595e-21
0.378081,5.19848,-4.69457,-2.23156,3.7095e-19
0.385077,5.37559,-4.86443,-2.28671,1.16586e-20
0.392107,5.54591,-5.02735,-2.34047,-7.28307e-19
0.399168,5.70793,-5.18193,-2.39228,-3.78966e-19
0.406258,5.86007,-5.32675,-2.44158,7.1771e-19
0.413373,6.00084,-5.46039,-2.48788,5.72502e-21
0.420509,6.12887,-5.58154,-2.53078,-3.35971e-19
0.427664,6.243,-5.68908,-2.57002,1.54967e-22
0.434834,6.34236,-5.7821,-2.60551,-1.494e-20
0.442016,6.42639,-5.85999,-2.63725,3.32501e-19
0.449206,6.49484,-5.92239,-2.66541,-2.99071e-19
0.456401,6.54775,-5.96924,-2.69027,-1.96424e-20
0.463598,6.58544,-6.00073,-2.71215,1.93599e-20
0.470793,6.60838,-6.0172,-2.73142,-5.9263e-19
0.477982,6.61721,-6.01916,-2.74845,5.47416e-19
0.485164,6.61262,-6.00718,-2.76359,5.47536e-19
0.492333,6.59534,-5.98189,-2.77716,-5.17137e-19
0.499488,6.5661,-5.9439,-2.78942,-2.65348e-19
0.506624,6.52559,-5.89383,-2.80061,5.0229e-19
0.513739,6.47448,-5.83224,-2.81091,6.42886e-21
0.52083,6.41338,-5.75969,-2.82045,2.29362e-19
0.527893,6.34287,-5.67664,-2.82936,2.40346e-19
0.534925,6.26348,-5.58356,-2.8377,-2.32992e-19
0.541924,6.1757,-5.48086,-2.84554,-2.22835e-19
0.548887,6.08002,-5.36891,-2.85293,-2.2194e-19
0.55581,5.97691,-5.24806,-2.8599,4.44153e-22
0.562692,5.86682,-5.11865,-2.86646,-4.75343e-22
0.56953,5.7502,-4.98099,-2.87265,2.12587e-19
0.576321,5.62753,-4.83539,-2.87847,1.12169e-21
0.583063,5.49931,-4.68216,-2.88395,-2.1147e-19
0.589754,5.36604,-4.52159,-2.88908,1.18574e-21
0.596391,5.22828,-4.354,-2.89389,1.18709e-21
0.602972,5.08662,-4.17969,-2.89839,-2.06718e-19
0.609496,4.94169,-3.99897,-2.90259,-4.92753e-22
0.615961,4.79418,-3.81217,-2.9065,2.34093e-21
0.622365,4.64485,-3.61959,-2.91014,-2.06115e-19
0.628706,4.4945,-3.42158,-2.91354,2.03564e-19
0.634982,4.34405,-3.21846,-2.9167,4.11732e-19
0.641194,4.19448,-3.01058,-2.91966,2.03287e-19
0.647338,4.04689,-2.79827,-2.92245,-4.12891e-19
0.653414,3.90247,-2.58189,-2.9251,-2.03324e-19
0.659422,3.76255,-2.36177,-2.92764,4.11328e-19
0.66536,3.62854,-2.13828,-2.93011,-4.28075e-22
0.671226,3.50201,-1.91176,-2.93256,4.78315e-22
0.677022,3.38461,-1.68257,-2.93502,-3.73211e-21
0.682746,3.27808,-1.45105,-2.93754,-2.0575e-19
0.688397,3.18416,-1.21754,-2.94015,-4.17167e-19
0.693975,3.10458,-0.982377,-2.94289,-4.13658e-19
0.69948,3.04096,-0.745881,-2.94579,8.45444e-19
0.704912,2.99471,-0.508373,-2.94888,8.38626e-19
0.710271,2.96692,-0.270157,-2.95218,-4.24839e-19
0.715557,2.95831,-0.0315237,-2.9557,-8.43361e-19
0.72077,2.96913,0.207248,-2.95947,3.4337e-22
0.725909,2.99917,0.445893,-2.96347,8.37965e-19
0.730977,3.04777,0.684159,-2.9677,-1.53284e-22
0.735972,3.11391,0.921811,-2.97217,-8.3857e-19
0.740895,3.19628,1.15863,-2.97685,6.91227e-21
0.745748,3.29339,1.39442,-2.98171,4.19289e-19
0.75053,3.40363,1.62896,-2.98673,-6.9405e-21
0.755242,3.52541,1.8621,-2.99188,-4.25104e-19
0.759885,3.65721,2.09367,-2.99712,-4.25111e-19
0.764461,3.79755,2.32352,-3.00241,-8.82667e-24
0.768969,3.94511,2.55151,-3.0077,4.22754e-19
0.773411,4.09867,2.77751,-3.01293,4.22761e-19
0.777788,4.25715,3.0014,-3.01807,2.07097e-19
0.7821,4.41958,3.22306,-3.02306,2.1021e-19
0.78635,4.58509,3.4424,-3.02784,2.08967e-19
0.790538,4.75294,3.65931,-3.03235,-2.07417e-19
0.794665,4.92247,3.87372,-3.03655,-2.08888e-19
0.798733,5.09308,4.08554,-3.04037,-2.0276e-19
0.802744,5.26426,4.29469,-3.04377,1.11276e-21
0.806697,5.43557,4.5011,-3.04668,2.03667e-19
0.810595,5.6066,4.7047,-3.04905,-2.04581e-19
0.81444,5.777,4.90544,-3.05083,2.02358e-19
0.818232,5.94625,5.10301,-3.05197,-1.9906e-19
0.821955,6.11359,5.29682,-3.05243,-6.52869e-21
0.825604,6.27845,5.48644,-3.05218,2.00777e-19
0.829182,6.44055,5.67177,-3.05118,-3.88553e-19
0.83269,6.59969,5.85278,-3.04942,1.89981e-19
0.836128,6.75569,6.02944,-3.04688,6.92007e-21
0.839498,6.90841,6.20172,-3.04357,1.80674e-19
0.842801,7.05776,6.36963,-3.03947,3.72935e-19
0.846039,7.20363,6.53316,-3.03459,-1.85242e-19
0.849212,7.34595,6.69233,-3.02894,2.22616e-21
0.852322,7.48469,6.84717,-3.02253,-1.75715e-19
0.85537,7.6198,6.99769,-3.01538,-1.77943e-19
0.858358,7.75127,7.14396,-3.00751,2.14113e-21
0.861285,7.87912,7.286,-2.99895,2.77394e-23
0.864155,8.00335,7.4239,-2.98972,-2.11587e-21
0.866967,8.12399,7.5577,-2.97987,3.28658e-19
0.869723,8.2411,7.68749,-2.96941,1.67878e-19
0.872425,8.35471,7.81335,-2.95839,-1.6078e-19
0.875073,8.4649,7.93536,-2.94685,-3.13488e-19
0.877668,8.57173,8.05361,-2.93483,-7.00451e-21
0.880212,8.67529,8.16822,-2.92235,4.98906e-21
0.882706,8.77565,8.27928,-2.90948,-4.96411e-21
0.885151,8.87292,8.38689,-2.89624,4.44209e-19
0.887548,8.96719,8.49117,-2.88269,-2.86089e-19
0.889898,9.05855,8.59224,-2.86885,-2.91015e-19
0.892203,9.14712,8.6902,-2.85477,2.83084e-19
0.894463,9.233,8.78518,-2.84048,-1.33749e-19
0.896679,9.31629,8.87729,-2.82604,-4.72123e-21
0.898852,9.39711,8.96665,-2.81147,2.67645e-19
0.900984,9.47556,9.05338,-2.7968,-2.61803e-19
0.903076,9.55175,9.13759,-2.78207,-1.31492e-19
0.905128,9.62579,9.2194,-2.76732,3.85701e-21
0.907141,9.69779,9.29893,-2.75257,-2.17549e-21
0.909116,9.76785,9.37628,-2.73786,2.44531e-19
0.911055,9.83608,9.45157,-2.7232,2.13722e-21
0.912958,9.90257,9.5249,-2.70863,-2.36083e-19
0.914826,9.96742,9.59638,-2.69416,1.12209e-19
0.91666,10.0307,9.66611,-2.67983,2.58302e-21
0.918461,10.0926,9.73418,-2.66564,-1.12877e-19
0.92023,10.1531,9.80069,-2.65162,2.20083e-19
0.921967,10.2123,9.86573,-2.63778,5.49633e-22
0.923673,10.2703,9.92939,-2.62414,-2.12463e-19
0.925349,10.3272,9.99175,-2.61072,-1.04731e-19
0.926997,10.3831,10.0529,-2.59751,1.02367e-19
0.928616,10.4379,10.1129,-2.58454,1.01162e-19
0.930207,10.4919,10.1718,-2.57181,-9.77776e-20
0.931772,10.545,10.2297,-2.55933,9.55686e-20
0.93331,10.5974,10.2867,-2.54711,9.77765e-20
0.934823,10.649,10.3428,-2.53515,-9.55696e-20
0.936311,10.6999,10.3981,-2.52346,8.50883e-33
0.937775,10.7503,10.4526,-2.51203,-1.8087e-19
0.939215,10.8,10.5064,-2.50088,-2.93499e-21
0.940633,10.8492,10.5596,-2.49,2.65043e-19
0.942029,10.8979,10.6121,-2.4794,8.71056e-20
0.943403,10.9461,10.664,-2.46908,-8.43756e-20
0.944755,10.9939,10.7154,-2.45903,-1.25898e-19
0.946088,11.0414,10.7663,-2.44925,4.05923e-20
0.9474,11.0885,10.8167,-2.43975,1.27525e-21
0.948694,11.1352,10.8667,-2.43053,-4.08816e-20
0.949968,11.1816,10.9162,-2.42157,7.89961e-20
0.951224,11.2277,10.9653,-2.41288,2.93417e-22
0.952463,11.2735,11.0141,-2.40445,-7.6617e-20
0.953684,11.3192,11.0626,-2.39629,-5.5947e-22
0.954888,11.3646,11.1107,-2.38838,3.73155e-20
0.956077,11.4097,11.1585,-2.38073,0
0.957249,11.4546,11.206,-2.37333,-3.5925e-20
0.958406,11.4993,11.2533,-2.36618,-5.25773e-22
0.959548,11.5439,11.3002,-2.35927,7.00898e-20
0.960675,11.5883,11.3469,-2.3526,3.4868e-20
0.961788,11.6325,11.3934,-2.34617,1.12905e-23
0.962888,11.6765,11.4396,-2.33996,-3.34133e-20
0.963974,11.7204,11.4856,-2.33398,-3.3247e-20
0.965047,11.7641,11.5314,-2.32823,1.27491e-22
0.966108,11.8076,11.5769,-2.32269,1.20328e-23
0.967157,11.851,11.6222,-2.31737,-1.15523e-22
0.968194,11.8943,11.6673,-2.31225,-3.10218e-20
0.969219,11.9373,11.7122,-2.30734,3.0181e-20
0.970233,11.9802,11.7569,-2.30263,9.14586e-20
0.971236,12.023,11.8013,-2.29812,-2.93661e-20
0.972229,12.0655,11.8455,-2.29379,-8.90507e-20
0.973211,12.1079,11.8895,-2.28966,-2.94279e-20
0.974184,12.1502,11.9332,-2.28572,2.86288e-20
0.975147,12.1922,11.9768,-2.28195,2.8628e-20
0.976101,12.2341,12.02,-2.27837,1.18158e-33
0.977045,12.2757,12.0631,-2.27495,-1.15181e-33
0.977981,12.3172,12.1059,-2.2717,-1.15256e-33
0.978908,12.3584,12.1484,-2.26862,-1.33718e-20
0.979828,12.3995,12.1907,-2.2657,-1.78096e-22
0.980739,12.4403,12.2327,-2.26294,1.31936e-20
0.981642,12.4809,12.2745,-2.26034,-1.28204e-20
0.982538,12.5213,12.316,-2.25789,-1.28461e-20
0.983426,12.5613,12.3572,-2.25558,1.24744e-20
0.984308,12.6012,12.3981,-2.25342,1.25001e-20
0.985183,12.6408,12.4387,-2.25141,2.4291e-20
0.986051,12.6801,12.4789,-2.24953,3.335e-22
0.986912,12.7191,12.5189,-2.2478,-2.39575e-20
0.987768,12.7579,12.5586,-2.24619,5.81303e-21
0.988617,12.7963,12.5979,-2.24472,-5.67377e-21
0.989461,12.8345,12.6369,-2.24337,-1.14866e-20
0.990298,12.8723,12.6755,-2.24216,5.5969e-21
0.991131,12.9098,12.7138,-2.24106,5.62477e-21
0.991958,12.9469,12.7517,-2.24008,5.42455e-21
0.99278,12.9838,12.7892,-2.23923,2.72992e-21
0.993597,13.0202,12.8263,-2.23849,-5.30986e-21
0.99441,13.0563,12.8631,-2.23786,-3.80749e-23
0.995218,13.0921,12.8995,-2.23735,3.76249e-23
0.996021,13.1275,12.9355,-2.23694,-2.56757e-21
0.99682,13.1625,12.971,-2.23664,-5.15679e-35
0.997615,13.1971,13.0062,-2.23645,1.58888e-34
0.998406,13.2313,13.041,-2.23636,6.00553e-22
0.999193,13.2652,13.0752,-2.23637,2.1789e-25
0.999976,13.2986,13.1091,-2.23648,-5.9139e-22
1.00076,13.3316,13.1426,-2.23669,8.94467e-24
1.00153,13.3642,13.1756,-2.23699,2.27686e-21
1.0023,13.3964,13.2082,-2.23739,-4.43083e-21
1.00307,13.4281,13.2403,-2.23787,-6.72578e-21
1.00384,13.4594,13.272,-2.23845,4.32823e-21
1.0046,13.4904,13.3032,-2.23912,4.34632e-21
1.00537,13.5208,13.3339,-2.23987,9.34862e-36
1.00612,13.5508,13.3642,-2.24071,4.10858e-21
1.00688,13.5804,13.394,-2.24163,8.18755e-21
1.00763,13.6095,13.4234,-2.24264,-3.91385e-21
1.00838,13.6382,13.4523,-2.24372,-7.99282e-21
1.00913,13.6664,13.4808,-2.24489,7.77312e-21
1.00988,13.6942,13.5087,-2.24613,1.24976e-22
1.01062,13.7216,13.5362,-2.24745,-1.23951e-22
1.01136,13.7485,13.5633,-2.24884,-7.21218e-21
1.0121,13.7749,13.5898,-2.25031,-2.3e-22
1.01284,13.8009,13.6159,-2.25185,1.44398e-20
1.01358,13.8266,13.6416,-2.25347,-7.1041e-21
1.01432,13.8519,13.667,-2.25516,-1.46024e-23
1.01506,13.8769,13.6921,-2.25693,7.90016e-23
1.01581,13.9016,13.7168,-2.25878,-6.9439e-21
1.01656,13.9259,13.7412,-2.26071,0
1.01731,13.95,13.7652,-2.26272,0
1.01806,13.9737,13.7889,-2.26481,1.45564e-33
1.01882,13.9972,13.8124,-2.26697,-1.29955e-20
1.01958,14.0203,13.8354,-2.26922,-1.29949e-20
1.02034,14.0431,13.8581,-2.27154,2.5509e-20
1.02111,14.0656,13.8805,-2.27395,1.29535e-20
1.02188,14.0878,13.9026,-2.27643,-1.26583e-20
1.02265,14.1097,13.9244,-2.27898,1.21663e-20
1.02343,14.1313,13.9458,-2.28162,2.36662e-22
1.02421,14.1526,13.967,-2.28434,-2.4218e-20
1.025,14.1736,13.9878,-2.28713,1.16272e-20
1.02579,14.1944,14.0084,-2.29,2.6685e-22
1.02658,14.2148,14.0286,-2.29295,-2.35448e-20
1.02738,14.235,14.0485,-2.29598,1.15568e-20
1.02818,14.2549,14.0682,-2.29908,1.15562e-20
1.02899,14.2746,14.0876,-2.30227,1.12238e-20
1.0298,14.2939,14.1067,-2.30553,1.1877e-22
1.03062,14.3131,14.1256,-2.30887,1.09456e-20
1.03144,14.332,14.1442,-2.31229,1.5635e-22
1.03227,14.3507,14.1626,-2.31579,-1.10614e-20
1.0331,14.3691,14.1807,-2.31936,1.7851e-22
1.03394,14.3874,14.1986,-2.32301,-1.06543e-20
1.03478,14.4054,14.2162,-2.32675,-2.09531e-20
1.03563,14.4232,14.2336,-2.33056,1.01426e-20
1.03649,14.4409,14.2509,-2.33445,3.10951e-20
1.03735,14.4583,14.2679,-2.33843,5.6091e-23
1.03822,14.4756,14.2848,-2.34248,-1.00588e-20
1.0391,14.4927,14.3014,-2.34661,9.82463e-21
1.03998,14.5097,14.3179,-2.35083,-1.95944e-20
1.04087,14.5265,14.3343,-2.35512,-3.95332e-20
1.04177,14.5432,14.3504,-2.35949,3.8969e-20
1.04267,14.5597,14.3665,-2.36395,1.95967e-20
1.04359,14.5761,14.3824,-2.36849,-3.84967e-20
1.04451,14.5924,14.3981,-2.37311,-1.45761e-22
1.04544,14.6087,14.4138,-2.37782,6.16806e-23
1.04637,14.6248,14.4294,-2.38261,-1.88386e-20
1.04732,14.6409,14.4449,-2.38748,1.86491e-20
1.04828,14.6569,14.4603,-2.39243,5.55242e-20
1.04925,14.6728,14.4756,-2.39747,-1.80757e-20
1.05022,14.6888,14.4909,-2.40259,-3.68265e-20
1.05121,14.7047,14.5062,-2.40781,5.44488e-20
1.0522,14.7205,14.5214,-2.41311,2.14526e-22
1.05321,14.7364,14.5365,-2.41849,-5.39111e-20
1.05423,14.7523,14.5517,-2.42397,1.76866e-20
1.05526,14.7682,14.5669,-2.42953,1.78763e-20
1.0563,14.7841,14.5822,-2.43518,-1.76912e-20
1.05735,14.8001,14.5974,-2.44092,3.50819e-20
1.05842,14.8162,14.6127,-2.44676,1.13302e-22
1.0595,14.8323,14.6281,-2.45268,-3.49254e-20
1.06059,14.8485,14.6435,-2.4587,1.73754e-20
1.06169,14.8648,14.659,-2.46481,2.84949e-23
1.06281,14.8813,14.6747,-2.47101,-6.84872e-23
1.06395,14.8979,14.6904,-2.47731,9.56884e-23
1.06509,14.9146,14.7063,-2.4837,1.69912e-20
1.06626,14.9315,14.7223,-2.49019,9.94008e-23
1.06744,14.9485,14.7385,-2.49678,-3.40314e-20
1.06863,14.9658,14.7549,-2.50347,-1.69372e-20
1.06985,14.9833,14.7715,-2.51026,-3.86991e-23
1.07107,15.0009,14.7882,-2.51714,3.37592e-20
1.07232,15.0189,14.8052,-2.52413,-1.67757e-20
1.07359,15.0371,14.8225,-2.53122,-1.68551e-20
1.07487,15.0555,14.84,-2.53841,3.35375e-20
1.07618,15.0743,14.8577,-2.54571,-1.67185e-20
1.0775,15.0934,14.8758,-2.55311,-5.02083e-20
1.07885,15.1128,14.8943,-2.56062,1.66985e-20
1.08021,15.1325,14.913,-2.56824,6.68412e-20
1.0816,15.1527,14.9321,-2.57596,-1.66835e-20
1.08301,15.1732,14.9516,-2.5838,-3.34086e-20
1.08444,15.1942,14.9715,-2.59174,3.33828e-20
1.0859,15.2156,14.9918,-2.5998,-4.52969e-24
1.08738,15.2374,15.0125,-2.60797,-1.66993e-20
1.08889,15.2597,15.0337,-2.61626,4.2559e-24
1.09042,15.2825,15.0554,-2.62466,1.67297e-20
1.09199,15.3058,15.0775,-2.63317,1.67279e-20
1.09357,15.3296,15.1002,-2.64181,-1.67689e-20
1.09519,15.3541,15.1235,-2.65056,-1.67669e-20
1.09684,15.3791,15.1473,-2.65944,1.68101e-20
