y,U_0,U_1,U_2
2.16653,40.5616,-0.723727,2.02862e-20
2.18977,40.6302,-0.724725,-3.41346e-22
2.21406,40.7021,-0.725694,-7.53737e-21
2.23946,40.7773,-0.726629,5.7556e-23
2.266,40.8562,-0.727527,1.81374e-20
2.29376,40.9386,-0.728384,1.3235e-20
2.32277,41.0249,-0.729194,1.92814e-20
2.35309,41.1152,-0.729951,2.2237e-20
2.38478,41.2096,-0.73065,-2.94181e-20
2.4179,41.3082,-0.731283,-3.86954e-20
2.4525,41.4112,-0.731843,2.50111e-20
2.48863,41.5187,-0.732319,3.35334e-20
2.52636,41.6306,-0.732703,-2.52082e-20
2.56575,41.7471,-0.732984,-4.20382e-21
2.60685,41.8681,-0.733149,-9.4803e-21
2.64971,41.9935,-0.733187,-5.47804e-21
2.6944,42.1233,-0.733085,3.80176e-22
2.74098,42.2574,-0.732833,2.3322e-20
2.78948,42.3958,-0.732422,2.62137e-20
2.83997,42.5385,-0.731848,-3.72761e-20
2.89249,42.6857,-0.731099,-5.16705e-20
2.94709,42.8379,-0.73025,-6.9806e-21
3.00381,42.9929,-0.729539,3.241e-20
3.06269,43.135,-0.729193,1.8743e-20
3.12377,43.2322,-0.728705,-9.06079e-21
3.18706,43.2646,-0.72711,-2.80204e-22
3.2526,43.2452,-0.724456,1.3283e-20
3.3204,43.2062,-0.721367,-1.05122e-20
3.39047,43.1757,-0.718216,-1.99288e-20
3.46281,43.1686,-0.715254,9.90008e-21
3.53741,43.1856,-0.712428,1.49e-20
3.61427,43.2172,-0.709505,2.23759e-21
3.69335,43.2503,-0.706226,-3.12312e-21
3.77463,43.2744,-0.702378,-2.2241e-21
3.85805,43.2864,-0.697925,3.10736e-21
3.94358,43.2913,-0.692984,6.02833e-22
4.03114,43.2977,-0.687726,9.36939e-24
4.12067,43.311,-0.682241,-8.16068e-22
4.21207,43.33,-0.676463,-2.30315e-22
4.30525,43.349,-0.670261,1.64951e-21
4.40012,43.364,-0.663573,-3.26349e-21
4.49655,43.3761,-0.656458,-1.45311e-21
4.59442,43.3892,-0.649007,-2.52395e-21
4.6936,43.4047,-0.641237,8.73755e-22
4.79395,43.4207,-0.633102,3.95491e-21
4.89531,43.4352,-0.624586,-4.4363e-21
4.99754,43.4487,-0.615737,-3.97713e-21
5.10047,43.4628,-0.606601,-2.50501e-22
5.20393,43.4772,-0.597181,5.13996e-21
5.30776,43.491,-0.587482,3.68969e-21
5.41178,43.5043,-0.577539,7.71505e-22
5.51581,43.5176,-0.567389,5.00866e-21
5.61969,43.5308,-0.557051,3.18773e-21
5.72323,43.5436,-0.546554,2.96664e-21
5.82627,43.5555,-0.535938,3.91771e-22
5.92863,43.5643,-0.525218,-8.09887e-21
6.03016,43.5624,-0.514309,-2.34223e-21
6.13069,43.533,-0.502801,7.1154e-21
6.23007,43.4509,-0.489797,3.04231e-21
6.32816,43.296,-0.474337,-1.04012e-20
6.42482,43.0735,-0.456679,2.26447e-22
6.51991,42.8143,-0.438451,8.07461e-21
6.61333,42.5486,-0.420852,2.56754e-22
