y,U.mag,U_0,U_1,U_2
0.0105693,23.1983,23.1982,-0.0596563,0
0.0111831,23.2283,23.2282,-0.0636052,9.82025e-21
0.0118288,23.2567,23.2567,-0.0677642,2.71916e-22
0.0125081,23.2836,23.2835,-0.0721398,-9.54811e-21
0.0132229,23.3092,23.3091,-0.0767383,9.10857e-21
0.013975,23.3336,23.3334,-0.0815722,2.68999e-20
0.0147664,23.3569,23.3567,-0.086651,3.71761e-22
0.0155994,23.3792,23.3791,-0.0919823,-1.7391e-20
0.016476,23.4007,23.4005,-0.0975757,-1.66106e-20
0.0173985,23.4212,23.421,-0.103438,-1.66644e-20
0.0183694,23.4408,23.4406,-0.109577,-8.01476e-21
0.0193911,23.4596,23.4593,-0.116006,-7.98947e-21
0.0204662,23.4776,23.4773,-0.122742,2.30056e-20
0.0215975,23.495,23.4946,-0.129805,-7.04596e-21
0.0227876,23.5118,23.5114,-0.137222,-1.53178e-20
0.0240395,23.5283,23.5279,-0.145011,2.7288e-22
0.0253562,23.5445,23.544,-0.153183,-1.44946e-20
0.0267408,23.5606,23.5601,-0.161754,-3.32096e-23
0.0281965,23.5766,23.576,-0.170741,2.74663e-20
0.0297265,23.5926,23.5919,-0.180169,1.39387e-20
0.0313344,23.6087,23.608,-0.190062,-2.62619e-22
0.0330236,23.625,23.6241,-0.20045,2.52145e-22
0.0347975,23.6415,23.6405,-0.211358,-3.86315e-20
0.0366599,23.6584,23.6573,-0.222812,1.2196e-20
0.0386145,23.6758,23.6746,-0.234835,2.54049e-20
0.0406649,23.6937,23.6924,-0.247451,-3.6832e-20
0.0428151,23.7123,23.7109,-0.260685,-3.84684e-22
0.0450687,23.7317,23.7301,-0.274563,2.40368e-20
0.0474297,23.752,23.7502,-0.289111,0
0.0499018,23.7733,23.7713,-0.304354,2.29168e-20
0.0524889,23.7957,23.7936,-0.320318,3.72551e-22
0.0551947,23.8194,23.817,-0.337028,-4.22504e-22
0.058023,23.8444,23.8418,-0.354506,3.59171e-22
0.0609773,23.8709,23.868,-0.372773,-2.17626e-20
0.0640612,23.8988,23.8956,-0.39185,2.11009e-20
0.067278,23.9284,23.9249,-0.411754,3.44211e-22
0.070631,23.9598,23.9559,-0.432501,-2.07566e-20
0.0741231,23.993,23.9887,-0.454106,0
0.0777571,24.0282,24.0235,-0.476581,0
0.0815357,24.0654,24.0602,-0.499935,0
0.085461,24.1047,24.099,-0.524178,3.81658e-20
0.0895352,24.1462,24.1399,-0.549315,7.55986e-20
0.0937598,24.1899,24.1831,-0.57535,-7.30741e-20
0.0981361,24.236,24.2285,-0.602282,-7.43235e-20
0.102665,24.2845,24.2764,-0.630111,-3.50079e-20
0.107348,24.3355,24.3266,-0.658832,3.37338e-20
0.112184,24.3889,24.3792,-0.688436,1.82054e-21
0.117173,24.445,24.4344,-0.718913,-1.03092e-19
0.122315,24.5036,24.4921,-0.750251,3.32568e-20
0.127608,24.5648,24.5524,-0.782431,1.31129e-19
0.133053,24.6288,24.6153,-0.815436,9.78719e-20
0.138645,24.6953,24.6807,-0.849243,-6.30645e-20
0.144384,24.7646,24.7488,-0.883827,-1.86793e-19
0.150268,24.8364,24.8194,-0.91916,-2.12711e-21
0.156292,24.9109,24.8926,-0.955213,1.81293e-19
0.162456,24.9881,24.9684,-0.991956,-5.77526e-20
0.168754,25.0679,25.0467,-1.02935,-1.17417e-19
0.175185,25.1502,25.1276,-1.06737,5.68088e-20
0.181745,25.2351,25.2109,-1.10598,5.67944e-20
0.18843,25.3225,25.2966,-1.14514,1.09693e-19
0.195237,25.4124,25.3848,-1.18482,1.76259e-21
0.202164,25.5047,25.4753,-1.22497,-1.0793e-19
0.209207,25.5994,25.5681,-1.26558,-1.04512e-19
0.216363,25.6964,25.6632,-1.3066,-5.30848e-20
0.223631,25.7958,25.7605,-1.34801,1.02187e-19
0.231008,25.8974,25.8601,-1.38978,5.07578e-20
0.238494,26.0012,25.9618,-1.43188,0
0.246086,26.1072,26.0656,-1.4743,9.72152e-20
0.253785,26.2154,26.1715,-1.51701,1.21808e-21
0.261592,26.3258,26.2796,-1.55999,-9.58885e-20
0.269507,26.4384,26.3897,-1.60325,4.6911e-20
0.277532,26.5532,26.502,-1.64677,2.75702e-22
0.28567,26.6702,26.6165,-1.69054,-4.64162e-20
0.293925,26.7895,26.7332,-1.73458,1.08216e-22
0.3023,26.911,26.8522,-1.77888,0
0.310801,27.035,26.9735,-1.82346,8.94542e-20
0.319434,27.1615,27.0972,-1.86833,5.92857e-22
0.328205,27.2906,27.2234,-1.91351,-1.3307e-19
0.337123,27.4224,27.3523,-1.95902,-2.18403e-22
0.346196,27.5571,27.4841,-2.00489,2.18884e-19
0.355433,27.6949,27.6188,-2.05114,-8.64307e-20
0.364846,27.8359,27.7568,-2.09782,-8.75286e-20
0.374445,27.9804,27.898,-2.14495,8.6945e-20
0.384243,28.1286,28.043,-2.19258,-1.33381e-22
0.394252,28.2807,28.1918,-2.24075,2.38452e-23
0.404487,28.4371,28.3447,-2.2895,8.64182e-20
0.414962,28.598,28.5022,-2.33889,-1.68041e-22
0.425692,28.7638,28.6644,-2.38895,-1.29979e-19
0.436695,28.9349,28.8318,-2.43976,-8.72054e-23
0.447987,29.1116,29.0048,-2.49135,-1.30444e-19
0.459585,29.2944,29.1837,-2.5438,-4.3333e-20
0.47151,29.4838,29.3692,-2.59716,4.37342e-20
0.483781,29.6788,29.5601,-2.6511,4.31636e-20
0.496054,29.876,29.7533,-2.70466,8.58052e-20
0.508144,30.0725,29.9458,-2.75711,4.264e-20
0.520057,30.2673,30.1367,-2.80827,-4.14039e-20
0.531799,30.4603,30.3259,-2.8582,-8.21897e-20
0.543375,30.6516,30.5134,-2.90697,-5.24975e-22
0.554792,30.841,30.6991,-2.95464,4.02731e-20
0.566053,31.0285,30.883,-3.00123,-7.86441e-20
0.577166,31.2144,31.0654,-3.04665,7.81482e-20
0.588135,31.3995,31.247,-3.09088,7.83773e-20
0.598965,31.5837,31.4278,-3.13384,-1.17366e-19
0.609661,31.766,31.6069,-3.17531,-3.92261e-20
0.620228,31.9449,31.7827,-3.21514,3.78779e-20
0.630672,32.1187,31.9535,-3.25327,-3.64736e-20
0.640996,32.2869,32.1189,-3.28991,-8.77411e-22
0.651205,32.4504,32.2795,-3.32546,1.1032e-19
0.661304,32.61,32.4364,-3.36026,-3.61697e-20
0.671298,32.7661,32.5898,-3.39446,-3.65425e-20
0.681189,32.9188,32.7398,-3.42804,3.61983e-20
0.690982,33.0683,32.8867,-3.46104,0
0.700681,33.2148,33.0306,-3.49345,0
0.71029,33.3584,33.1716,-3.52529,-3.58211e-20
0.719813,33.4991,33.3098,-3.55661,-3.31305e-23
0.729252,33.637,33.4452,-3.58743,3.57867e-20
0.738613,33.7722,33.5779,-3.61779,3.571e-20
0.747896,33.9047,33.7079,-3.64774,-3.58088e-20
0.757107,34.0347,33.8355,-3.67729,-3.56825e-20
0.766248,34.1625,33.9608,-3.70645,5.38338e-20
0.775323,34.288,34.0839,-3.73522,3.60238e-20
0.784333,34.4115,34.2051,-3.76361,-1.2353e-22
0.793282,34.5332,34.3244,-3.79164,-3.63689e-20
0.802173,34.6531,34.442,-3.8193,-1.8217e-20
0.811008,34.7713,34.5579,-3.84661,2.34126e-33
0.81979,34.8881,34.6724,-3.87357,-1.86074e-20
0.828522,35.0035,34.7856,-3.9002,1.71329e-22
0.837205,35.1177,34.8975,-3.92652,-2.13245e-22
0.845842,35.2308,35.0084,-3.95253,2.11546e-22
0.854436,35.3429,35.1183,-3.97822,1.92035e-20
0.862989,35.4542,35.2274,-4.00362,3.93301e-20
0.871502,35.5649,35.336,-4.02871,-4.044e-20
0.879979,35.6751,35.444,-4.0535,-2.91662e-20
0.88842,35.7849,35.5518,-4.078,3.00478e-20
0.896829,35.8947,35.6595,-4.10221,3.72916e-22
0.905207,36.0044,35.7672,-4.12613,3.15769e-20
0.913555,36.1144,35.8752,-4.14977,-2.19699e-20
0.921876,36.2248,35.9836,-4.17312,-1.04045e-20
0.930172,36.3358,36.0926,-4.1962,1.0857e-20
0.938444,36.4475,36.2025,-4.21901,-1.13561e-20
0.946694,36.5603,36.3134,-4.24154,2.97349e-33
0.954925,36.6743,36.4256,-4.26378,-1.04369e-33
0.963136,36.7898,36.5393,-4.28574,6.28558e-21
0.971331,36.907,36.6547,-4.30741,-6.66218e-21
0.97951,37.0261,36.7722,-4.32879,-7.9372e-21
0.987676,37.1475,36.8919,-4.34986,5.87232e-21
0.99583,37.2713,37.0141,-4.37061,1.75496e-21
1.00397,37.3979,37.1392,-4.39106,8.93182e-22
1.01211,37.5277,37.2675,-4.41122,1.58343e-34
1.02023,37.6608,37.3992,-4.43099,0
1.02836,37.7999,37.537,-4.45007,-8.95351e-21
1.03647,37.9519,37.688,-4.46822,1.21673e-20
1.04459,38.127,37.8623,-4.4849,8.08083e-21
1.0527,38.3344,38.0694,-4.49924,-4.5306e-20
1.06081,38.5785,38.3139,-4.51071,8.39349e-20
1.06892,38.854,38.5903,-4.51958,-1.47259e-20
1.07704,39.1434,38.8807,-4.52692,-8.43405e-20
1.08516,39.424,39.1624,-4.53411,1.4165e-19
1.09329,39.6803,39.4194,-4.54228,-4.73036e-20
1.10144,39.908,39.6475,-4.55171,-9.53637e-20
1.10959,40.1107,39.8504,-4.56217,2.3521e-19
1.11777,40.2946,40.0342,-4.57327,-1.84047e-21
1.12595,40.4649,40.2043,-4.58472,-1.90048e-19
1.13416,40.6255,40.3646,-4.5963,-1.98687e-19
1.14238,40.7784,40.5172,-4.60793,-9.61027e-20
1.15063,40.9253,40.6637,-4.61955,2.08864e-19
1.1589,41.0677,40.8057,-4.6312,2.17936e-19
1.16719,41.2074,40.945,-4.64293,-5.83913e-21
1.17551,41.345,41.0821,-4.65475,-2.40925e-19
1.18385,41.48,41.2166,-4.66665,5.98989e-21
1.19223,41.6118,41.3479,-4.67864,1.30099e-19
1.20063,41.7399,41.4755,-4.69072,-1.41021e-19
1.20907,41.8641,41.5991,-4.7029,-2.88232e-19
1.21754,41.9841,41.7185,-4.71515,-1.46524e-19
1.22605,42.1,41.8337,-4.72746,0
1.23459,42.2117,41.9448,-4.7398,0
1.24318,42.3196,42.0519,-4.75217,3.32505e-19
1.25181,42.4238,42.1554,-4.76455,-8.91239e-21
1.26048,42.5248,42.2556,-4.77692,-3.41428e-19
1.2692,42.6228,42.3528,-4.78927,3.02473e-32
1.27797,42.7181,42.4474,-4.80161,-3.63868e-19
1.28678,42.8111,42.5396,-4.81392,3.81148e-19
1.29566,42.902,42.6296,-4.82621,7.44895e-19
1.30458,42.991,42.7178,-4.83848,-2.33673e-22
1.31357,43.0784,42.8044,-4.85075,7.88089e-19
1.32262,43.1645,42.8896,-4.863,3.88219e-19
1.33173,43.2493,42.9737,-4.87526,-3.99981e-19
1.3409,43.3332,43.0567,-4.88754,8.28345e-19
1.35015,43.4162,43.1388,-4.89983,-1.31769e-20
1.35947,43.4986,43.2203,-4.91215,-8.41523e-19
1.36886,43.5805,43.3013,-4.92452,-3.71151e-32
1.37833,43.662,43.382,-4.93695,2.34422e-21
1.38788,43.7434,43.4625,-4.94945,4.4433e-19
1.39752,43.825,43.5432,-4.96206,-8.64179e-21
1.40725,43.9069,43.6241,-4.97479,-4.50562e-19
1.41707,43.9894,43.7057,-4.98769,9.27157e-19
1.42698,44.073,43.7884,-5.00082,9.26839e-19
1.437,44.1579,43.8723,-5.01426,-9.17734e-19
1.44712,44.2435,43.9568,-5.02795,-1.07323e-20
1.45735,44.3285,44.0409,-5.0418,-8.8384e-19
1.46769,44.4124,44.1236,-5.05576,8.57926e-19
1.47815,44.4945,44.2047,-5.0698,3.71265e-20
1.48874,44.5745,44.2837,-5.08391,-3.47066e-18
1.49945,44.6526,44.3606,-5.0981,8.34297e-19
1.5103,44.7284,44.4353,-5.11243,8.58917e-19
1.52129,44.8011,44.5068,-5.12681,8.08316e-19
1.53242,44.8681,44.5726,-5.14078,1.64268e-18
1.5437,44.9262,44.6296,-5.15372,-2.30023e-21
1.55515,44.9742,44.6766,-5.16529,-7.86763e-19
1.56676,45.0128,44.7143,-5.17557,-9.8236e-21
1.57854,45.0435,44.7441,-5.18479,1.53783e-18
1.5905,45.0677,44.7675,-5.19318,-7.43942e-19
1.60265,45.0867,44.7857,-5.20094,-1.50678e-18
1.61499,45.1011,44.7993,-5.2082,-9.24267e-34
1.62754,45.1114,44.8089,-5.21502,1.85765e-33
1.64031,45.1179,44.8148,-5.22144,-1.85984e-33
1.65329,45.121,44.8172,-5.22752,6.22422e-32
1.66651,45.1211,44.8166,-5.2333,1.37693e-18
1.67998,45.1186,44.8134,-5.23884,6.98361e-19
1.6937,45.1142,44.8083,-5.24422,-1.3453e-18
1.70768,45.1082,44.8017,-5.24949,-1.32195e-18
1.722,45.1012,44.794,-5.25476,-1.28048e-18
1.73712,45.0938,44.7859,-5.26017,5.73278e-19
1.75309,45.0866,44.778,-5.26586,1.1987e-18
1.76996,45.0804,44.7711,-5.27192,8.04781e-35
1.78776,45.076,44.7659,-5.27846,8.04262e-35
1.80655,45.0743,44.7633,-5.28559,-5.01306e-19
1.82637,45.0761,44.7642,-5.29343,-9.79549e-19
1.84728,45.0821,44.7692,-5.30207,1.35251e-18
1.86932,45.0929,44.779,-5.3116,5.18635e-19
1.89255,45.1085,44.7935,-5.32205,-8.94137e-19
1.91703,45.1287,44.8125,-5.3334,1.21567e-18
1.9428,45.1528,44.8353,-5.34556,-7.26488e-19
1.96994,45.1795,44.8606,-5.35842,-7.96034e-19
1.99849,45.2073,44.887,-5.37178,7.28166e-19
2.02852,45.2346,44.9128,-5.38545,-6.63904e-19
2.06009,45.2597,44.9365,-5.39926,-6.63364e-19
2.09326,45.2817,44.957,-5.41309,3.04151e-19
2.12809,45.3003,44.9741,-5.42692,1.17385e-18
2.16466,45.3163,44.9885,-5.44087,5.92527e-19
2.20301,45.3312,45.0018,-5.45516,-5.43517e-19
2.24322,45.347,45.0158,-5.47007,2.42192e-19
2.28535,45.3654,45.0325,-5.48586,2.64436e-19
2.32945,45.3874,45.0526,-5.50268,-4.76925e-19
2.37559,45.4126,45.0758,-5.5205,-4.56335e-19
2.42384,45.4394,45.1005,-5.53916,-9.03227e-21
2.47424,45.4658,45.1248,-5.55843,2.1419e-19
2.52685,45.4902,45.1469,-5.57816,4.70981e-32
2.58172,45.5123,45.1667,-5.59835,-4.41106e-32
2.6389,45.5331,45.185,-5.61923,8.14018e-32
2.69844,45.5542,45.2036,-5.64105,3.0244e-33
2.76037,45.5764,45.2231,-5.66397,3.37217e-19
2.82473,45.5992,45.243,-5.68799,3.37434e-19
2.89155,45.6211,45.262,-5.71299,-6.14745e-22
2.96084,45.6413,45.279,-5.73892,-3.03914e-19
3.03263,45.6596,45.2941,-5.76588,-5.96557e-19
3.10691,45.6768,45.3078,-5.79406,-9.03743e-21
3.18369,45.6933,45.3206,-5.82359,5.58347e-19
3.26296,45.7085,45.332,-5.85449,7.80389e-21
3.3447,45.7217,45.3412,-5.88676,-7.83905e-19
3.42888,45.7327,45.3479,-5.92048,-1.38105e-20
3.51545,45.7418,45.3524,-5.95578,2.58676e-19
3.60438,45.7488,45.3546,-5.99277,-2.44833e-19
3.69559,45.7535,45.3542,-6.03149,2.33866e-19
3.78902,45.7555,45.3508,-6.07199,6.89809e-19
3.88458,45.7548,45.3445,-6.11438,4.56014e-19
3.98218,45.7514,45.335,-6.15874,-4.39022e-19
4.08172,45.7451,45.3223,-6.20512,-4.39015e-19
4.18307,45.7355,45.306,-6.25358,-2.11468e-19
4.28611,45.7228,45.2862,-6.30418,-3.17386e-21
4.39071,45.7069,45.2627,-6.35698,2.09056e-19
4.49672,45.6876,45.2354,-6.41199,0
4.60398,45.6647,45.2042,-6.46927,2.01986e-19
4.71233,45.6384,45.169,-6.52882,2.02347e-19
4.82159,45.6085,45.1298,-6.59066,-3.99291e-19
4.9316,45.5749,45.0864,-6.65477,-1.29583e-21
5.04218,45.5377,45.039,-6.72114,1.98921e-19
5.15312,45.4969,44.9874,-6.78976,-1.98202e-19
5.26426,45.4524,44.9317,-6.86056,-3.88217e-35
5.37539,45.4044,44.8719,-6.93351,-1.99251e-19
5.48633,45.3528,44.808,-7.00854,2.01204e-19
5.59688,45.2977,44.7401,-7.08556,4.00545e-19
5.70687,45.2393,44.6684,-7.16449,-2.03379e-19
5.8161,45.1776,44.5928,-7.24522,-2.03189e-19
5.92439,45.1127,44.5136,-7.32764,2.07975e-19
6.03158,45.0448,44.4309,-7.41165,2.08409e-19
6.1375,44.9742,44.3448,-7.49709,3.4514e-23
6.24198,44.9007,44.2556,-7.58382,-2.17646e-19
6.34489,44.8246,44.1632,-7.67164,-2.17995e-19
6.44607,44.7455,44.0674,-7.76026,7.33203e-34
6.54539,44.6623,43.9671,-7.84911,3.76469e-32
6.64275,44.5716,43.8592,-7.93705,0
6.73802,44.4664,43.7368,-8.02187,1.2215e-19
6.83112,44.3327,43.5865,-8.09956,-1.29139e-19
6.92195,44.1472,43.3858,-8.16375,8.13224e-21
7.01044,43.8814,43.1071,-8.2065,-9.38949e-21
7.09653,43.5151,42.7312,-8.22238,1.08102e-20
7.18017,43.0562,42.2654,-8.21412,1.33769e-19
7.26132,42.5414,41.745,-8.19281,6.68613e-21
7.33994,42.0073,41.2054,-8.1686,1.52798e-19
7.41603,41.4663,40.6587,-8.14336,-3.33984e-19
7.48956,40.9141,40.1011,-8.11526,-1.58917e-19
7.56054,40.3541,39.5358,-8.08563,-9.19509e-21
7.62899,39.8016,38.9772,-8.05867,9.27328e-21
7.6949,39.2673,38.4362,-8.03606,1.93816e-19
7.75832,38.7469,37.9088,-8.01515,0
7.81927,38.2282,37.3833,-7.9928,-1.13312e-19
7.87779,37.703,36.8516,-7.96712,-1.13442e-19
7.93391,37.1648,36.3075,-7.93625,1.26065e-19
7.9877,36.6047,35.7426,-7.89745,1.26194e-19
8.0392,36.0096,35.1442,-7.84676,-2.83356e-19
8.08846,35.3598,34.4937,-7.778,1.68462e-19
8.13555,34.6263,33.7634,-7.6819,2.91265e-19
8.18052,33.7705,32.9166,-7.54602,-1.61592e-19
8.22344,32.7509,31.9139,-7.35729,-3.13377e-22
8.26438,31.5388,30.7274,-7.10762,8.96373e-22
8.30339,30.1315,29.3544,-6.79901,-1.11882e-19
8.34055,28.5524,27.8162,-6.44189,-1.11923e-19
8.37592,26.8388,26.1481,-6.0498,1.31527e-19
8.40956,25.0354,24.3918,-5.64027,1.31567e-19
8.44155,23.1605,22.5645,-5.22042,2.99822e-33
8.47195,21.1595,20.6142,-4.77253,1.60534e-19
8.50082,18.9868,18.4982,-4.27952,-4.36305e-23
8.52823,16.7544,16.3239,-3.77384,-1.66985e-19
8.55423,14.6766,14.296,-3.32076,-1.30342e-19
8.5789,12.8886,12.5453,-2.95476,-1.29826e-19
8.60229,11.3902,11.0729,-2.66968,1.00732e-19
8.62445,10.1065,9.80738,-2.44032,1.06605e-19
8.64545,8.95781,8.67174,-2.24516,4.78526e-20
8.66534,7.8981,7.62097,-2.07307,4.7843e-20
8.68417,6.91009,6.63799,-1.91894,-4.54371e-20
8.70199,5.98497,5.71353,-1.78052,-8.62314e-22
8.71885,5.11579,4.83981,-1.65545,-8.62574e-20
8.7348,4.29775,4.01048,-1.54184,-4.49106e-20
8.74989,3.52876,3.22034,-1.43815,1.28068e-19
8.76415,2.81087,2.46518,-1.34314,-3.71007e-22
8.77763,2.15454,1.74153,-1.25577,-6.29785e-20
8.79037,1.59142,1.04656,-1.17518,5.19293e-22
8.80241,1.20357,0.377863,-1.10065,6.23454e-20
8.81378,1.11283,-0.266537,-1.03155,2.91461e-22
8.82452,1.3377,-0.888326,-0.967364,-4.10854e-20
8.83466,1.75346,-1.48893,-0.90763,6.84329e-33
8.84423,2.24229,-2.06957,-0.851955,-4.02842e-20
8.85327,2.75231,-2.6313,-0.799991,-2.37871e-22
8.86181,3.26389,-3.17503,-0.751432,2.02621e-20
8.86986,3.769,-3.70159,-0.706004,-1.08735e-22
8.87746,4.26406,-4.21169,-0.663466,1.96751e-20
8.88463,4.7474,-4.70598,-0.6236,-1.95655e-20
8.89139,5.21826,-5.18503,-0.586209,-1.04601e-22
8.89777,5.67633,-5.64937,-0.551117,2.91892e-20
8.90379,6.12155,-6.09948,-0.518162,5.02481e-23
8.90947,6.55399,-6.53579,-0.487197,-1.92105e-20
8.91482,6.97381,-6.95869,-0.458089,9.44514e-21
8.91987,7.38119,-7.36857,-0.430714,1.90677e-20
8.92463,7.77635,-7.76576,-0.404961,-9.40759e-21
8.92911,8.1595,-8.15059,-0.380724,-9.49767e-21
8.93334,8.53089,-8.52336,-0.357907,4.23509e-23
8.93733,8.89074,-8.88435,-0.336421,8.97289e-25
8.94109,9.23925,-9.23383,-0.316185,-4.7258e-21
8.94464,9.57666,-9.57204,-0.297122,-1.07207e-23
8.94798,9.90315,-9.89921,-0.27916,4.63465e-21
8.95113,10.2189,-10.2156,-0.262233,-7.23493e-25
8.95409,10.5243,-10.5214,-0.24628,4.67369e-21
8.95689,10.8193,-10.8168,-0.231243,7.12971e-25
8.95953,11.1041,-11.102,-0.217068,-6.94381e-21
8.96201,11.379,-11.3772,-0.203705,2.64809e-24
8.96435,11.6441,-11.6425,-0.191107,2.31173e-21
8.96656,11.8996,-11.8982,-0.179229,-1.73749e-23
8.96863,12.1456,-12.1444,-0.16803,-2.72231e-25
8.97059,12.3822,-12.3812,-0.157472,-1.15825e-21
8.97244,12.6096,-12.6087,-0.147518,4.91277e-24
8.97418,12.8278,-12.827,-0.138134,-1.18413e-21
8.97581,13.0369,-13.0363,-0.129287,1.20038e-21
8.97736,13.2371,-13.2366,-0.120948,1.17615e-21
8.97881,13.4284,-13.428,-0.113088,1.23271e-21
8.98018,13.611,-13.6106,-0.105679,1.18116e-21
8.98147,13.7849,-13.7846,-0.0986969,-3.05486e-21
8.98269,13.9503,-13.95,-0.0921171,-1.24076e-21
8.98383,14.1071,-14.1069,-0.0859169,-6.26035e-22
8.98491,14.2556,-14.2554,-0.080075,2.56819e-21
8.98593,14.3958,-14.3956,-0.0745711,1.2629e-21
8.98689,14.5277,-14.5276,-0.069386,-1.96773e-21
8.98779,14.6515,-14.6514,-0.0645018,1.31775e-23
8.98864,14.7671,-14.767,-0.0599013,6.75655e-22
8.98944,14.8747,-14.8746,-0.0555684,-3.5532e-22
8.99019,14.9743,-14.9742,-0.051488,7.36065e-22
8.9909,15.0658,-15.0657,-0.0476458,3.44052e-22
8.99157,15.1492,-15.1492,-0.0440281,-3.6121e-22
8.9922,15.2247,-15.2246,-0.0406224,-1.28375e-23
8.9928,15.292,-15.292,-0.0374165,1.33428e-23
8.99336,15.3512,-15.3512,-0.0343993,1.98572e-22
8.99388,15.4021,-15.4021,-0.0315599,9.20005e-24
8.99438,15.4446,-15.4446,-0.0288883,-2.4513e-22
8.99485,15.4785,-15.4785,-0.0263752,-2.21986e-22
8.99529,15.5035,-15.5035,-0.0240117,-1.38968e-23
8.9957,15.5194,-15.5194,-0.0217893,-2.59971e-22
8.99609,15.5257,-15.5257,-0.0197002,0
8.99646,15.5218,-15.5218,-0.0177371,0
8.99681,15.507,-15.507,-0.015893,-8.58793e-23
8.99713,15.4804,-15.4804,-0.0141614,8.155e-24
8.99744,15.4405,-15.4405,-0.0125364,3.02786e-22
8.99773,15.3857,-15.3857,-0.0110122,-1.42626e-22
8.99801,15.3136,-15.3136,-0.00958391,-2.18105e-22
8.99826,15.2204,-15.2204,-0.00824663,5.5884e-23
8.9985,15.101,-15.101,-0.00699624,-3.07886e-23
8.99873,14.947,-14.947,-0.00582919,1.04104e-22
8.99895,14.7445,-14.7445,-0.00474296,1.31869e-22
8.99915,14.4684,-14.4684,-0.00373696,-2.89226e-23
8.99934,14.0678,-14.0678,-0.00281388,-1.03286e-22
8.99952,13.4242,-13.4242,-0.00197949,1.66365e-35
8.99969,12.2036,-12.2035,-0.00123505,0
8.99985,9.24081,-9.24081,-0.000561736,0
9,0,0,0,0
