y,U_0,U_1,U_2
6.97672,43.0414,-0.801743,-6.52554e-20
7.06634,42.7907,-0.764761,2.83491e-20
7.15335,42.5473,-0.729201,2.82798e-20
7.2377,42.31,-0.695049,2.63503e-20
7.31936,42.0781,-0.662252,2.64336e-20
7.39831,41.851,-0.630763,-5.16898e-20
7.47453,41.6282,-0.600539,-2.57703e-20
7.54803,41.4094,-0.571538,1.28092e-20
7.61883,41.1939,-0.543721,1.36041e-20
7.68693,40.9817,-0.517048,-6.59516e-22
7.75238,40.7722,-0.491485,-1.32755e-20
7.81519,40.5653,-0.466993,-5.0051e-22
7.87543,40.3608,-0.44354,5.82337e-22
7.93313,40.1583,-0.42109,1.51787e-20
7.98835,39.9576,-0.399611,5.68192e-33
8.04115,39.7587,-0.37907,-1.74309e-20
8.09159,39.5614,-0.359434,-3.57787e-20
8.13973,39.3655,-0.340674,3.97305e-20
8.18565,39.1708,-0.322758,3.76102e-20
8.22941,38.9774,-0.305657,-9.6227e-21
8.27108,38.785,-0.28934,-6.44933e-22
8.31073,38.5936,-0.27378,-1.1471e-20
8.34844,38.4032,-0.258949,9.7863e-25
8.38429,38.2136,-0.244819,-6.36009e-24
8.41833,38.0249,-0.231364,-1.45283e-20
8.45065,37.837,-0.218558,8.79689e-22
8.48132,37.6498,-0.206375,1.54106e-20
8.5104,37.4633,-0.194792,-1.72903e-20
8.53796,37.2776,-0.183783,9.92673e-22
8.56407,37.0926,-0.173326,-1.03249e-21
8.58881,36.9082,-0.163399,-9.13115e-21
8.61222,36.7245,-0.153979,3.16449e-20
8.63437,36.5415,-0.145045,-1.23743e-20
8.65533,36.3592,-0.136577,-2.20009e-20
8.67514,36.1776,-0.128554,2.42127e-20
8.69387,35.9966,-0.120957,-5.54593e-22
8.71158,35.8164,-0.113767,5.46718e-22
8.7283,35.6369,-0.106966,1.34838e-20
8.74409,35.4581,-0.100535,-2.83341e-20
8.75901,35.28,-0.094459,-6.59932e-21
8.77309,35.1026,-0.0887199,2.91405e-20
8.78637,34.926,-0.083302,7.40939e-21
8.79891,34.7501,-0.0781899,-7.71743e-21
8.81074,34.575,-0.0733685,-7.7169e-21
8.82189,34.4006,-0.0688235,8.01392e-21
8.83242,34.227,-0.064541,1.61686e-20
8.84234,34.054,-0.0605076,-1.39733e-22
8.85169,33.8818,-0.0567104,-8.29774e-21
8.8605,33.7104,-0.053137,-4.28081e-21
8.86881,33.5396,-0.0497757,6.42112e-23
8.87664,33.3695,-0.0466149,8.75258e-21
8.88402,33.2,-0.0436439,-6.06637e-23
8.89097,33.0312,-0.0408523,-8.99558e-21
8.89751,32.863,-0.03823,-4.53049e-21
8.90368,32.6953,-0.0357675,4.63744e-21
8.90949,32.5282,-0.0334559,-5.12391e-23
8.91496,32.3616,-0.0312865,5.6311e-23
8.92011,32.1955,-0.0292511,4.74812e-21
8.92496,32.0299,-0.0273418,2.42541e-21
8.92952,31.8646,-0.0255514,-2.47518e-21
8.93382,31.6997,-0.0238727,-2.42583e-21
8.93787,31.5351,-0.0222992,2.47475e-21
8.94168,31.3708,-0.0208245,0
8.94526,31.2066,-0.0194427,2.54636e-21
8.94864,31.0426,-0.0181482,-2.34769e-23
8.95182,30.8788,-0.0169356,-2.56884e-21
8.95481,30.7149,-0.0157999,1.30838e-21
8.95762,30.5511,-0.0147364,1.30739e-21
8.96027,30.3872,-0.0137406,-1.33207e-21
8.96276,30.2231,-0.0128083,-1.33207e-21
8.96511,30.0589,-0.0119357,-3.66033e-36
8.96731,29.8943,-0.0111188,-1.36993e-21
8.96939,29.7294,-0.0103544,1.27995e-23
8.97134,29.5641,-0.00963898,1.38273e-21
8.97318,29.3983,-0.00896955,-5.3885e-25
8.97491,29.2318,-0.00834319,3.634e-27
8.97654,29.0647,-0.00775718,7.19089e-22
8.97807,28.8968,-0.00720896,-1.46052e-21
8.97951,28.7279,-0.00669613,2.45122e-23
8.98087,28.5581,-0.00621644,1.46048e-21
8.98214,28.3871,-0.00576778,-7.43384e-22
8.98334,28.2149,-0.00534817,3.80377e-22
8.98447,28.0413,-0.00495576,-4.39748e-24
8.98553,27.8661,-0.00458881,5.28356e-24
8.98653,27.6892,-0.00424569,-6.21698e-24
8.98747,27.5104,-0.00392488,6.34192e-24
8.98835,27.3295,-0.00362496,-6.21504e-24
8.98919,27.1463,-0.00334458,-4.09111e-22
8.98997,26.9605,-0.00308249,1.48994e-25
8.9907,26.7719,-0.00283753,-2.1584e-22
8.9914,26.5801,-0.0026086,-2.15989e-22
8.99205,26.3849,-0.00239467,3.3796e-22
8.99266,26.1858,-0.00219478,-8.19039e-24
8.99324,25.9824,-0.00200804,8.95343e-24
8.99378,25.7742,-0.00183361,1.11777e-22
8.99429,25.5606,-0.0016707,7.37389e-24
8.99477,25.341,-0.00151858,1.21178e-22
8.99522,25.1146,-0.00137656,-1.29567e-22
8.99565,24.8804,-0.001244,-6.97314e-23
8.99605,24.6374,-0.00112032,7.58186e-23
8.99642,24.3842,-0.00100494,6.92705e-23
8.99677,24.1192,-0.000897348,-7.62362e-23
8.99711,23.8404,-0.00079706,0
8.99742,23.5453,-0.000703625,2.71869e-26
8.99771,23.2307,-0.000616625,4.88094e-23
8.99799,22.8923,-0.000535671,4.87822e-23
8.99825,22.5245,-0.00046041,-5.84206e-23
8.9985,22.1193,-0.000390515,-5.84391e-23
8.99873,21.6654,-0.000325693,1.86847e-23
8.99894,21.1453,-0.000265679,-1.42978e-23
8.99915,20.5307,-0.000210243,-1.95078e-23
8.99934,19.771,-0.000159288,1.79023e-23
8.99952,18.7632,-0.000113158,1.2185e-24
8.99969,17.2512,-7.29032e-05,-8.67297e-24
8.99985,14.3996,-3.75967e-05,-5.48236e-24
9,0,0,0
